sex,geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_phase6,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
male,FL,202051,106,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,888,1204,0,0.436,43.6,19368,547.29,4584.88,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,25,129.07,30.9,-3.799999999999997
male,FR,202051,260,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10502,11766,0,0.444,44.4,162985,159.52,6443.54,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,-35,-21.48,-11.9,-0.4000000000000057
male,GE,202051,502,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19520,21614,0,0.444,44.4,245320,204.63,7956.95,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,12,4.89,2.4,-2.000000000000007
male,GL,202051,74,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,651,912,0,0.503,50.3,20625,358.79,3156.36,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,-7,-33.94,-8.6,4.999999999999993
male,GR,202051,336,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3681,4796,0,0.509,50.9,100289,335.03,3670.39,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,-59,-58.83,-14.9,2
male,JU,202051,105,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1929,2376,0,0.449,44.9,36474,287.88,5288.7,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,41,112.41,64.1,-2.1999999999999957
male,LU,202051,702,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7116,9566,0,0.446,44.6,207582,338.18,3428.04,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,-13,-6.26,-1.8,-0.7999999999999972
male,NE,202051,150,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5155,6007,0,0.42,42,86184,174.05,5981.39,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,-48,-55.69,-24.2,-3.6000000000000014
male,NW,202051,48,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,609,847,0,0.403,40.300000000000004,22298,215.27,2731.19,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,-5,-22.42,-9.4,-8.799999999999997
male,OW,202051,33,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,582,728,0,0.44,44,19268,171.27,3020.55,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,1,5.19,3.1,-1.7000000000000028
male,SG,202051,1139,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11753,14974,0,0.469,46.9,258108,441.29,4553.52,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,-54,-20.92,-4.5,1
male,SH,202051,138,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1317,1647,0,0.513,51.300000000000004,41162,335.26,3199.55,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,-2,-4.86,-1.4,2.500000000000007
male,SO,202051,512,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4609,5958,0,0.465,46.5,138626,369.34,3324.77,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,-11,-7.93,-2.1,2.3999999999999986
male,SZ,202051,316,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3410,4370,0,0.475,47.5,83109,380.22,4103.05,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,26,31.28,9,1.5
male,TG,202051,617,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4856,6277,0,0.475,47.5,142527,432.9,3407.07,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,41,28.77,7.1,0.6000000000000014
male,TI,202051,792,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9924,12446,0,0.465,46.5,170830,463.62,5809.28,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,-67,-39.22,-7.8,-1
male,UR,202051,57,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,570,779,0,0.533,53.300000000000004,18768,303.71,3037.08,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,3,15.99,5.6,-1.7999999999999972
male,VD,202051,759,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25867,29725,0,0.453,45.300000000000004,400217,189.65,6463.24,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,-98,-24.48,-11.4,-0.7999999999999972
male,VS,202051,278,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11506,13390,0,0.469,46.9,172955,160.74,6652.6,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,-69,-39.89,-19.9,2.3999999999999986
male,ZG,202051,199,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2287,2926,0,0.5,50,65227,305.09,3506.22,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,36,55.19,22.1,0.8999999999999986
male,ZH,202051,2862,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30957,39648,0,0.481,48.1,774299,369.62,3998.07,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,54,6.97,1.9,0.4000000000000057
female,AG,202051,1499,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12812,17448,0,0.529,52.900000000000006,345258,434.17,3710.85,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,-22,-6.37,-1.4,-3.1000000000000014
female,AI,202051,16,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,322,403,0,0.615,61.5,7932,201.71,4059.51,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,-12,-151.29,-42.9,14
female,AR,202051,118,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1148,1524,0,0.59,59,27426,430.25,4185.81,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,5,18.23,4.4,1.6000000000000014
female,BE,202051,1929,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20337,25928,0,0.555,55.50000000000001,530832,363.39,3831.16,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,46,8.66,2.4,1.3000000000000043
female,BL,202051,530,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4892,6344,0,0.534,53.400000000000006,148202,357.62,3300.9,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,-62,-41.83,-10.5,0.8000000000000043
female,BS,202051,364,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3984,4958,0,0.553,55.300000000000004,101114,359.99,3940.11,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,-20,-19.78,-5.2,0.6000000000000014
female,FL,202051,137,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,962,1318,0,0.564,56.39999999999999,19687,695.89,4886.47,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,47,238.74,52.2,3.79999999999999
female,FR,202051,326,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12081,13509,0,0.556,55.60000000000001,162511,200.6,7433.96,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,-37,-22.77,-10.2,0.4000000000000057
female,GE,202051,628,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22841,25334,0,0.555,55.50000000000001,261023,240.59,8750.57,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,61,23.37,10.8,1.9000000000000057
female,GL,202051,73,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,749,1103,0,0.497,49.7,20226,360.92,3703.15,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,-24,-118.66,-24.7,-4.5
female,GR,202051,324,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3765,4920,0,0.491,49.1,99807,324.63,3772.28,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,-89,-89.17,-21.5,-2
female,JU,202051,129,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2451,2991,0,0.551,55.1,37235,346.45,6582.52,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,57,153.08,79.2,2.1999999999999957
female,LU,202051,873,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7645,10627,0,0.554,55.400000000000006,208765,418.17,3662.01,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,12,5.74,1.4,0.8000000000000043
female,NE,202051,207,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6035,7058,0,0.58,57.99999999999999,89710,230.74,6727.23,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,-29,-32.33,-12.3,3.599999999999987
female,NW,202051,71,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,643,928,0,0.597,59.699999999999996,21222,334.56,3029.87,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,16,75.39,29.1,8.799999999999997
female,OW,202051,42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,640,837,0,0.56,56.00000000000001,18840,222.93,3397.03,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,4,21.23,10.5,1.7000000000000028
female,SG,202051,1292,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12845,16716,0,0.531,53.1,256396,503.91,5009.83,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,-114,-44.46,-8.1,-1
female,SH,202051,131,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1437,1830,0,0.487,48.699999999999996,41945,312.31,3425.91,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,-16,-38.15,-10.9,-2.500000000000007
female,SO,202051,590,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4998,6499,0,0.535,53.5,138836,424.96,3599.93,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,-72,-51.86,-10.9,-2.4000000000000057
female,SZ,202051,349,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3508,4573,0,0.525,52.5,79048,441.5,4437.81,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,8,10.12,2.3,-1.5
female,TG,202051,682,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5349,7154,0,0.525,52.5,140382,485.82,3810.32,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,29,20.66,4.4,-0.6000000000000014
female,TI,202051,911,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10945,14008,0,0.535,53.5,180156,505.67,6075.29,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,-39,-21.65,-4.1,1
female,UR,202051,50,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,654,871,0,0.467,46.7,18051,276.99,3623.07,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,6,33.24,13.6,1.8000000000000043
female,VD,202051,916,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28959,33249,0,0.547,54.7,414545,220.97,6985.73,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,-84,-20.26,-8.4,0.8999999999999986
female,VS,202051,315,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13142,15387,0,0.531,53.1,175548,179.44,7486.27,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,-118,-67.22,-27.3,-2.4000000000000057
female,ZG,202051,199,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2116,2884,0,0.5,50,63567,313.06,3328.77,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,30,47.2,17.8,-0.8999999999999986
female,ZH,202051,3084,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31984,42003,0,0.518,51.800000000000004,779124,395.83,4105.12,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,2,0.26,0.1,-0.5
unknown,AG,202051,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,7,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,1,NA,NA,0
unknown,AI,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,0,NA,NA,0
unknown,AR,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,0,NA,NA,0
unknown,BE,202051,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,26,0,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,0,NA,0,0
unknown,BL,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,0,NA,NA,0
unknown,BS,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,8,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,0,NA,NA,0
unknown,FL,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,0,NA,NA,0
unknown,FR,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,0,NA,NA,0
unknown,GE,202051,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,7,0,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,1,NA,NA,0.1
unknown,GL,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,-1,NA,-100,-0.6
unknown,GR,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,0,NA,NA,0
unknown,JU,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,0,NA,NA,0
unknown,LU,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,0,NA,NA,0
unknown,NE,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,0,NA,NA,0
unknown,NW,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,0,NA,NA,0
unknown,OW,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,0,NA,NA,0
unknown,SG,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,6,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,0,NA,NA,0
unknown,SH,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,0,NA,NA,0
unknown,SO,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,0,NA,NA,0
unknown,SZ,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,0,NA,NA,0
unknown,TG,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,0,NA,NA,0
unknown,TI,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,0,NA,NA,0
unknown,UR,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,0,NA,NA,0
unknown,VD,202051,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27,35,0,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,-2,NA,-66.7,-0.1
unknown,VS,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,0,NA,NA,0
unknown,ZG,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,0,NA,NA,0
unknown,ZH,202051,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,23,0,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,2,NA,200,0.1
male,AG,202052,1083,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13213,16115,0,0.462,46.2,348814,310.48,3787.98,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-249,-71.39,-18.7,-0.7999999999999972
male,AI,202052,14,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,346,419,0,0.538,53.800000000000004,8361,167.44,4138.26,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,4,47.84,40,15.300000000000004
male,AR,202052,67,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1113,1358,0,0.479,47.9,27883,240.29,3991.68,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-15,-53.8,-18.3,6.899999999999999
male,BE,202052,1203,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19438,22975,0,0.443,44.3,512300,234.82,3794.26,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-343,-66.96,-22.2,-0.20000000000000284
male,BL,202052,386,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5251,6180,0,0.467,46.7,142767,270.37,3678.02,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-76,-53.23,-16.5,0.10000000000000142
male,BS,202052,212,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3934,4556,0,0.437,43.7,95621,221.71,4114.16,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-82,-85.75,-27.9,-1
male,FL,202052,130,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1018,1204,0,0.489,48.9,19368,671.21,5256.09,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,24,123.92,22.6,5.299999999999997
male,FR,202052,252,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10754,11766,0,0.486,48.6,162985,154.62,6598.15,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-8,-4.9,-3.1,4.200000000000003
male,GE,202052,398,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19918,21614,0,0.435,43.5,245320,162.24,8119.19,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-104,-42.39,-20.7,-0.8999999999999986
male,GL,202052,52,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,703,912,0,0.486,48.6,20625,252.12,3408.48,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-22,-106.67,-29.7,-1.6999999999999957
male,GR,202052,253,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3934,4796,0,0.482,48.199999999999996,100289,252.27,3922.66,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-83,-82.76,-24.7,-2.700000000000003
male,JU,202052,71,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2000,2376,0,0.477,47.699999999999996,36474,194.66,5483.36,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-34,-93.22,-32.4,2.799999999999997
male,LU,202052,614,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7730,9566,0,0.462,46.2,207582,295.79,3723.83,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-88,-42.39,-12.5,1.6000000000000014
male,NE,202052,160,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5315,6007,0,0.446,44.6,86184,185.65,6167.04,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,10,11.6,6.7,2.6000000000000014
male,NW,202052,50,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,659,847,0,0.51,51,22298,224.24,2955.42,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,2,8.97,4.2,10.699999999999996
male,OW,202052,29,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,611,728,0,0.483,48.3,19268,150.51,3171.06,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-4,-20.76,-12.1,4.299999999999997
male,SG,202052,786,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12539,14974,0,0.453,45.300000000000004,258108,304.52,4858.04,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-353,-136.77,-31,-1.5999999999999943
male,SH,202052,101,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1418,1647,0,0.479,47.9,41162,245.37,3444.92,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-37,-89.89,-26.8,-3.4000000000000057
male,SO,202052,359,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4968,5958,0,0.471,47.099999999999994,138626,258.97,3583.74,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-153,-110.37,-29.9,0.5999999999999943
male,SZ,202052,276,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3686,4370,0,0.484,48.4,83109,332.09,4435.14,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-40,-48.13,-12.7,0.8999999999999986
male,TG,202052,389,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5245,6277,0,0.432,43.2,142527,272.93,3680,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-228,-159.97,-37,-4.299999999999997
male,TI,202052,767,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10691,12446,0,0.467,46.7,170830,448.98,6258.27,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-25,-14.64,-3.2,0.20000000000000284
male,UR,202052,42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,612,779,0,0.472,47.199999999999996,18768,223.79,3260.87,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-15,-79.92,-26.3,-6.1000000000000085
male,VD,202052,718,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26585,29725,0,0.458,45.800000000000004,400217,179.4,6642.65,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-41,-10.25,-5.4,0.5
