sex,geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_phase6,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
female,CH03,202047,67,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,589,1116,0,0.362,36.199999999999996,594574,11.27,99.06,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-47,-22,-3.7,-24.7,-9.000000000000007
female,CH04,202047,66,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,618,1288,0,0.393,39.300000000000004,779124,8.47,79.32,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-47,-22,-2.82,-25,-6.799999999999997
female,CH05,202047,78,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,579,1177,0,0.462,46.2,594114,13.13,97.46,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-47,-4,-0.67,-4.9,-1.7999999999999972
female,CH06,202047,33,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,293,598,0,0.398,39.800000000000004,409493,8.06,71.55,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-47,11,2.69,50,6
female,CH07,202047,76,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,628,1102,0,0.452,45.2,180156,42.19,348.59,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-47,9,5,13.4,7.100000000000001
unknown,CH01,202047,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-47,0,NA,NA,0
unknown,CH02,202047,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-47,0,NA,NA,0
unknown,CH03,202047,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-47,0,NA,NA,0
unknown,CH04,202047,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-47,0,NA,NA,0
unknown,CH05,202047,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-47,0,NA,NA,0
unknown,CH06,202047,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-47,0,NA,NA,0
unknown,CH07,202047,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-47,0,NA,NA,0
male,CH01,202048,114,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2095,2619,0,0.616,61.6,818492,13.93,255.96,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-48,-18,-2.2,-13.6,4.70000000000001
male,CH02,202048,157,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1980,2908,0,0.567,56.699999999999996,936569,16.76,211.41,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-48,-12,-1.28,-7.1,3.5999999999999943
male,CH03,202048,109,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,944,1492,0,0.616,61.6,587202,18.56,160.76,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-48,-9,-1.54,-7.6,-2.200000000000003
male,CH04,202048,99,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,989,1822,0,0.553,55.300000000000004,774299,12.79,127.73,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-48,-3,-0.38,-2.9,-5.3999999999999915
male,CH05,202048,89,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,963,1712,0,0.536,53.6,598955,14.86,160.78,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-48,-2,-0.33,-2.2,-0.20000000000000284
male,CH06,202048,45,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,548,902,0,0.577,57.699999999999996,416252,10.81,131.65,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-48,-5,-1.2,-10,-2.5
male,CH07,202048,86,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1036,1584,0,0.606,60.6,170830,50.34,606.45,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-48,-6,-3.51,-6.5,5.799999999999997
female,CH01,202048,71,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1598,2073,0,0.384,38.4,851116,8.34,187.75,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-48,-29,-3.41,-29,-4.700000000000003
female,CH02,202048,120,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1484,2215,0,0.433,43.3,959124,12.51,154.72,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-48,-29,-3.03,-19.5,-3.6000000000000014
female,CH03,202048,68,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,657,1116,0,0.384,38.4,594574,11.44,110.5,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-48,1,0.17,1.5,2.200000000000003
female,CH04,202048,80,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,698,1288,0,0.447,44.7,779124,10.27,89.59,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-48,14,1.8,21.2,5.399999999999999
female,CH05,202048,77,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,656,1177,0,0.464,46.400000000000006,594114,12.96,110.42,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-48,-1,-0.17,-1.3,0.20000000000000284
female,CH06,202048,33,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,326,598,0,0.423,42.3,409493,8.06,79.61,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-48,0,0,0,2.499999999999993
female,CH07,202048,56,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,684,1102,0,0.394,39.4,180156,31.08,379.67,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-48,-20,-11.11,-26.3,-5.800000000000004
unknown,CH01,202048,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-48,0,NA,NA,0
unknown,CH02,202048,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-48,0,NA,NA,0
unknown,CH03,202048,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-48,0,NA,NA,0
unknown,CH04,202048,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-48,0,NA,NA,0
unknown,CH05,202048,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-48,0,NA,NA,0
unknown,CH06,202048,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-48,0,NA,NA,0
unknown,CH07,202048,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-48,0,NA,NA,0
male,CH01,202049,79,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2174,2619,0,0.516,51.6,818492,9.65,265.61,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-49,-35,-4.28,-30.7,-10
male,CH02,202049,126,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2106,2908,0,0.529,52.900000000000006,936569,13.45,224.86,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-49,-31,-3.31,-19.7,-3.79999999999999
male,CH03,202049,83,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1027,1492,0,0.546,54.6,587202,14.13,174.9,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-49,-26,-4.43,-23.9,-7
male,CH04,202049,115,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1104,1822,0,0.578,57.8,774299,14.85,142.58,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-49,16,2.06,16.2,2.499999999999993
male,CH05,202049,131,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1094,1712,0,0.604,60.4,598955,21.87,182.65,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-49,42,7.01,47.2,6.799999999999997
male,CH06,202049,41,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,589,902,0,0.562,56.2,416252,9.85,141.5,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-49,-4,-0.96,-8.9,-1.499999999999993
male,CH07,202049,70,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1106,1584,0,0.543,54.300000000000004,170830,40.98,647.43,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-49,-16,-9.36,-18.6,-6.299999999999997
female,CH01,202049,74,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1672,2073,0,0.484,48.4,851116,8.69,196.45,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-49,3,0.35,4.2,10
female,CH02,202049,112,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1596,2215,0,0.471,47.099999999999994,959124,11.68,166.4,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-49,-8,-0.83,-6.7,3.799999999999997
female,CH03,202049,69,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,726,1116,0,0.454,45.4,594574,11.6,122.1,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-49,1,0.16,1.5,7
female,CH04,202049,84,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,782,1288,0,0.422,42.199999999999996,779124,10.78,100.37,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-49,4,0.51,5,-2.500000000000007
female,CH05,202049,86,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,742,1177,0,0.396,39.6,594114,14.48,124.89,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-49,9,1.52,11.7,-6.800000000000004
female,CH06,202049,32,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,358,598,0,0.438,43.8,409493,7.81,87.43,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-49,-1,-0.25,-3,1.5
female,CH07,202049,59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,743,1102,0,0.457,45.7,180156,32.75,412.42,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-49,3,1.67,5.4,6.300000000000004
unknown,CH01,202049,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-49,0,NA,NA,0
unknown,CH02,202049,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-49,0,NA,NA,0
unknown,CH03,202049,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-49,0,NA,NA,0
unknown,CH04,202049,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-49,0,NA,NA,0
unknown,CH05,202049,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-49,0,NA,NA,0
unknown,CH06,202049,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-49,0,NA,NA,0
unknown,CH07,202049,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-49,0,NA,NA,0
male,CH01,202050,69,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2243,2619,0,0.543,54.300000000000004,818492,8.43,274.04,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-50,-10,-1.22,-12.7,2.700000000000003
male,CH02,202050,159,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2265,2908,0,0.578,57.8,936569,16.98,241.84,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-50,33,3.53,26.2,4.8999999999999915
male,CH03,202050,93,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1120,1492,0,0.531,53.1,587202,15.84,190.74,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-50,10,1.71,12,-1.5
male,CH04,202050,125,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1229,1822,0,0.584,58.4,774299,16.14,158.72,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-50,10,1.29,8.7,0.6000000000000014
male,CH05,202050,101,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1195,1712,0,0.552,55.2,598955,16.86,199.51,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-50,-30,-5.01,-22.9,-5.199999999999996
male,CH06,202050,56,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,645,902,0,0.644,64.4,416252,13.45,154.95,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-50,15,3.6,36.6,8.200000000000003
male,CH07,202050,82,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1188,1584,0,0.522,52.2,170830,48,695.43,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-50,12,7.02,17.1,-2.1000000000000014
female,CH01,202050,58,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1730,2073,0,0.457,45.7,851116,6.81,203.26,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-50,-16,-1.88,-21.6,-2.6999999999999957
female,CH02,202050,116,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1712,2215,0,0.422,42.199999999999996,959124,12.09,178.5,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-50,4,0.41,3.6,-4.899999999999999
female,CH03,202050,82,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,808,1116,0,0.469,46.9,594574,13.79,135.9,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-50,13,2.19,18.8,1.5
female,CH04,202050,89,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,871,1288,0,0.416,41.6,779124,11.42,111.79,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-50,5,0.64,6,-0.5999999999999943
female,CH05,202050,82,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,824,1177,0,0.448,44.800000000000004,594114,13.8,138.69,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-50,-4,-0.68,-4.7,5.200000000000003
female,CH06,202050,31,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,389,598,0,0.356,35.6,409493,7.57,95,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-50,-1,-0.24,-3.1,-8.199999999999996
female,CH07,202050,75,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,818,1102,0,0.478,47.8,180156,41.63,454.05,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-50,16,8.88,27.1,2.0999999999999943
unknown,CH01,202050,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-50,0,NA,NA,0
unknown,CH02,202050,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-50,0,NA,NA,0
unknown,CH03,202050,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-50,0,NA,NA,0
unknown,CH04,202050,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-50,0,NA,NA,0
unknown,CH05,202050,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-50,0,NA,NA,0
unknown,CH06,202050,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-50,0,NA,NA,0
unknown,CH07,202050,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-50,0,NA,NA,0
male,CH01,202051,57,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2300,2619,0,0.523,52.300000000000004,818492,6.96,281,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-51,-12,-1.47,-17.4,-2
male,CH02,202051,125,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2390,2908,0,0.558,55.800000000000004,936569,13.35,255.19,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-51,-34,-3.63,-21.4,-1.999999999999993
male,CH03,202051,98,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1218,1492,0,0.533,53.300000000000004,587202,16.69,207.42,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-51,5,0.85,5.4,0.20000000000000284
male,CH04,202051,141,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1370,1822,0,0.618,61.8,774299,18.21,176.93,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-51,16,2.07,12.8,3.3999999999999986
male,CH05,202051,108,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1303,1712,0,0.597,59.699999999999996,598955,18.03,217.55,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-51,7,1.17,6.9,4.499999999999993
male,CH06,202051,46,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,691,902,0,0.523,52.300000000000004,416252,11.05,166.01,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-51,-10,-2.4,-17.9,-12.100000000000001
male,CH07,202051,86,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1274,1584,0,0.656,65.60000000000001,170830,50.34,745.77,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-51,4,2.34,4.9,13.400000000000006
female,CH01,202051,52,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1782,2073,0,0.477,47.699999999999996,851116,6.11,209.37,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-51,-6,-0.7,-10.3,1.999999999999993
female,CH02,202051,99,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1811,2215,0,0.442,44.2,959124,10.32,188.82,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-51,-17,-1.77,-14.7,2.000000000000007
female,CH03,202051,86,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,894,1116,0,0.467,46.7,594574,14.46,150.36,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-51,4,0.67,4.9,-0.19999999999999574
female,CH04,202051,87,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,958,1288,0,0.382,38.2,779124,11.17,122.96,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-51,-2,-0.25,-2.2,-3.3999999999999986
female,CH05,202051,73,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,897,1177,0,0.403,40.300000000000004,594114,12.29,150.98,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-51,-9,-1.51,-11,-4.5
female,CH06,202051,42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,431,598,0,0.477,47.699999999999996,409493,10.26,105.25,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-51,11,2.69,35.5,12.099999999999994
female,CH07,202051,45,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,863,1102,0,0.344,34.4,180156,24.98,479.03,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-51,-30,-16.65,-40,-13.399999999999999
unknown,CH01,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-51,0,NA,NA,0
unknown,CH02,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-51,0,NA,NA,0
unknown,CH03,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-51,0,NA,NA,0
unknown,CH04,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-51,0,NA,NA,0
unknown,CH05,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-51,0,NA,NA,0
unknown,CH06,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-51,0,NA,NA,0
unknown,CH07,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-51,0,NA,NA,0
male,CH01,202052,55,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2355,2619,0,0.519,51.9,818492,6.72,287.72,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-52,-2,-0.24,-3.5,-0.4000000000000057
male,CH02,202052,121,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2511,2908,0,0.573,57.3,936569,12.92,268.11,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-52,-4,-0.43,-3.2,1.499999999999993
male,CH03,202052,79,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1297,1492,0,0.549,54.900000000000006,587202,13.45,220.88,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-52,-19,-3.24,-19.4,1.6000000000000014
male,CH04,202052,114,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1484,1822,0,0.582,58.199999999999996,774299,14.72,191.66,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-52,-27,-3.49,-19.1,-3.6000000000000014
