date,sex,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version,timeframe_all
202113,all,fully_vaccinated,1,11,607288,0.16,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202113,all,partially_vaccinated,4,62,403308,0.99,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202113,all,not_vaccinated,41,372,7698759,0.53,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202113,all,unknown,25,501,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202114,all,fully_vaccinated,2,13,694048,0.29,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202114,all,partially_vaccinated,3,65,438929,0.68,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202114,all,not_vaccinated,34,406,7576378,0.45,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202114,all,unknown,24,525,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202115,all,fully_vaccinated,3,16,778736,0.39,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202115,all,partially_vaccinated,3,68,563115,0.53,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202115,all,not_vaccinated,21,427,7367504,0.29,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202115,all,unknown,19,544,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202116,all,fully_vaccinated,5,21,888544,0.56,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202116,all,partially_vaccinated,0,68,709178,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202116,all,not_vaccinated,31,458,7111633,0.44,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202116,all,unknown,19,563,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202117,all,fully_vaccinated,4,25,995685,0.4,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202117,all,partially_vaccinated,3,71,883452,0.34,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202117,all,not_vaccinated,38,496,6830218,0.56,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202117,all,unknown,24,587,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202118,all,fully_vaccinated,3,28,1131347,0.27,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202118,all,partially_vaccinated,0,71,1068068,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202118,all,not_vaccinated,21,517,6509940,0.32,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202118,all,unknown,17,604,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202119,all,fully_vaccinated,2,30,1320687,0.15,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202119,all,partially_vaccinated,1,72,1162674,0.09,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202119,all,not_vaccinated,18,535,6225994,0.29,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202119,all,unknown,9,613,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202120,all,fully_vaccinated,2,32,1581768,0.13,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202120,all,partially_vaccinated,0,72,1217691,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202120,all,not_vaccinated,23,558,5909896,0.39,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202120,all,unknown,8,621,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202121,all,fully_vaccinated,2,34,1852915,0.11,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202121,all,partially_vaccinated,0,72,1238769,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202121,all,not_vaccinated,10,568,5617671,0.18,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202121,all,unknown,7,628,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202122,all,fully_vaccinated,4,38,2162475,0.18,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202122,all,partially_vaccinated,0,72,1266185,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202122,all,not_vaccinated,16,584,5280695,0.3,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202122,all,unknown,4,632,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202123,all,fully_vaccinated,2,40,2467325,0.08,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202123,all,partially_vaccinated,2,74,1315479,0.15,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202123,all,not_vaccinated,7,591,4926551,0.14,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202123,all,unknown,6,638,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202124,all,fully_vaccinated,0,40,2780573,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202124,all,partially_vaccinated,0,74,1310160,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202124,all,not_vaccinated,7,598,4618622,0.15,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202124,all,unknown,5,643,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202125,all,fully_vaccinated,1,41,3087326,0.03,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202125,all,partially_vaccinated,0,74,1234006,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202125,all,not_vaccinated,4,602,4388023,0.09,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202125,all,unknown,2,645,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-05-03_06-06-15,TRUE
202126,all,fully_vaccinated,0,41,3419922,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202126,all,partially_vaccinated,0,74,1028738,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202126,all,not_vaccinated,1,603,4260695,0.02,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202126,all,unknown,2,647,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202127,all,fully_vaccinated,0,41,3753952,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202127,all,partially_vaccinated,0,74,782122,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202127,all,not_vaccinated,3,606,4173281,0.07,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202127,all,unknown,0,647,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202128,all,fully_vaccinated,1,42,4048846,0.02,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202128,all,partially_vaccinated,1,75,564923,0.18,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202128,all,not_vaccinated,0,606,4095586,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202128,all,unknown,0,647,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202129,all,fully_vaccinated,0,42,4275973,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202129,all,partially_vaccinated,0,75,407737,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202129,all,not_vaccinated,5,611,4025645,0.12,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202129,all,unknown,0,647,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202130,all,fully_vaccinated,1,43,4400925,0.02,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202130,all,partially_vaccinated,0,75,348730,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202130,all,not_vaccinated,8,619,3959700,0.2,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202130,all,unknown,2,649,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202131,all,fully_vaccinated,0,43,4487127,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202131,all,partially_vaccinated,0,75,316532,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202131,all,not_vaccinated,3,622,3905696,0.08,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202131,all,unknown,0,649,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202132,all,fully_vaccinated,4,47,4566975,0.09,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202132,all,partially_vaccinated,0,75,299456,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202132,all,not_vaccinated,6,628,3842924,0.16,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202132,all,unknown,5,654,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202133,all,fully_vaccinated,9,56,4644140,0.19,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202133,all,partially_vaccinated,0,75,295437,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202133,all,not_vaccinated,14,642,3769778,0.37,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202133,all,unknown,2,656,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202134,all,fully_vaccinated,6,62,4718414,0.13,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202134,all,partially_vaccinated,0,75,313809,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202134,all,not_vaccinated,28,670,3677132,0.76,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202134,all,unknown,8,664,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202135,all,fully_vaccinated,15,77,4780151,0.31,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202135,all,partially_vaccinated,0,75,354483,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202135,all,not_vaccinated,32,702,3574721,0.9,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202135,all,unknown,6,670,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202136,all,fully_vaccinated,15,92,4852950,0.31,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202136,all,partially_vaccinated,0,75,414582,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202136,all,not_vaccinated,30,732,3441823,0.87,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202136,all,unknown,11,681,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202137,all,fully_vaccinated,15,107,4942085,0.3,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202137,all,partially_vaccinated,0,75,475288,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202137,all,not_vaccinated,23,755,3291982,0.7,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202137,all,unknown,4,685,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202138,all,fully_vaccinated,17,124,5039266,0.34,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202138,all,partially_vaccinated,2,77,489166,0.41,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202138,all,not_vaccinated,20,775,3180923,0.63,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202138,all,unknown,3,688,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202139,all,fully_vaccinated,3,127,5139962,0.06,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202139,all,partially_vaccinated,0,77,459768,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202139,all,not_vaccinated,31,806,3109625,1,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202139,all,unknown,1,689,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202140,all,fully_vaccinated,10,137,5258298,0.19,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202140,all,partially_vaccinated,1,78,394114,0.25,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202140,all,not_vaccinated,14,820,3056943,0.46,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202140,all,unknown,6,695,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202141,all,fully_vaccinated,12,149,5390048,0.22,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202141,all,partially_vaccinated,0,78,309734,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202141,all,not_vaccinated,16,836,3009573,0.53,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202141,all,unknown,4,699,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202142,all,fully_vaccinated,14,163,5501847,0.25,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202142,all,partially_vaccinated,0,78,235661,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202142,all,not_vaccinated,16,852,2971847,0.54,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202142,all,unknown,4,703,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202143,all,fully_vaccinated,19,182,5577445,0.34,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202143,all,partially_vaccinated,3,81,188881,1.59,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202143,all,not_vaccinated,18,870,2943029,0.61,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202143,all,unknown,5,708,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202144,all,fully_vaccinated,17,199,5628476,0.3,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202144,all,partially_vaccinated,0,81,163202,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202144,all,not_vaccinated,14,884,2917677,0.48,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202144,all,unknown,3,711,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202145,all,fully_vaccinated,21,220,5674010,0.37,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202145,all,partially_vaccinated,0,81,153240,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202145,all,not_vaccinated,33,917,2882105,1.14,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202145,all,unknown,7,718,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202146,all,fully_vaccinated,29,249,5707578,0.51,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202146,all,partially_vaccinated,0,81,145388,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202146,all,not_vaccinated,33,950,2856389,1.16,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202146,all,unknown,18,736,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202147,all,fully_vaccinated,51,300,5735484,0.89,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202147,all,partially_vaccinated,0,81,140785,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202147,all,not_vaccinated,46,996,2833086,1.62,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202147,all,unknown,18,754,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202148,all,fully_vaccinated,72,372,5762674,1.25,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202148,all,partially_vaccinated,2,83,139435,1.43,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202148,all,not_vaccinated,69,1065,2807246,2.46,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202148,all,unknown,34,788,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202149,all,fully_vaccinated,82,454,5793698,1.42,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202149,all,partially_vaccinated,4,87,139157,2.87,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202149,all,not_vaccinated,84,1149,2776500,3.03,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202149,all,unknown,21,809,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202150,all,fully_vaccinated,62,516,5823517,1.06,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202150,all,partially_vaccinated,6,93,138951,4.32,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202150,all,not_vaccinated,91,1240,2746887,3.31,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202150,all,unknown,28,837,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202151,all,fully_vaccinated,55,571,5842037,0.94,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202151,all,partially_vaccinated,2,95,138779,1.44,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202151,all,not_vaccinated,71,1311,2728539,2.6,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202151,all,unknown,17,854,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202152,all,fully_vaccinated,47,618,5856539,0.8,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202152,all,partially_vaccinated,2,97,136638,1.46,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202152,all,not_vaccinated,70,1381,2716178,2.58,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202152,all,unknown,13,867,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202201,all,fully_vaccinated,24,642,5886388,0.41,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202201,all,partially_vaccinated,0,97,134448,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202201,all,not_vaccinated,60,1441,2688519,2.23,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202201,all,unknown,18,885,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202202,all,fully_vaccinated,29,671,5913036,0.49,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202202,all,partially_vaccinated,3,100,138084,2.17,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202202,all,not_vaccinated,51,1492,2658235,1.92,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202202,all,unknown,17,902,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202203,all,fully_vaccinated,28,699,5932008,0.47,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202203,all,partially_vaccinated,2,102,142463,1.4,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202203,all,not_vaccinated,60,1552,2634884,2.28,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202203,all,unknown,24,926,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202204,all,fully_vaccinated,35,734,5944925,0.59,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202204,all,partially_vaccinated,0,102,142287,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202204,all,not_vaccinated,45,1597,2622143,1.72,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202204,all,unknown,24,950,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202205,all,fully_vaccinated,33,767,5962109,0.55,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202205,all,partially_vaccinated,1,103,131424,0.76,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202205,all,not_vaccinated,39,1636,2615822,1.49,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202205,all,unknown,22,972,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202206,all,fully_vaccinated,44,811,5981595,0.74,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202206,all,partially_vaccinated,0,103,115701,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202206,all,not_vaccinated,42,1678,2612059,1.61,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202206,all,unknown,17,989,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202207,all,fully_vaccinated,26,837,5996173,0.43,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202207,all,partially_vaccinated,0,103,103393,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202207,all,not_vaccinated,32,1710,2609789,1.23,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202207,all,unknown,15,1004,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202208,all,fully_vaccinated,33,870,6005373,0.55,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202208,all,partially_vaccinated,1,104,95791,1.04,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202208,all,not_vaccinated,36,1746,2608191,1.38,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202208,all,unknown,15,1019,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202209,all,fully_vaccinated,19,889,6010409,0.32,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202209,all,partially_vaccinated,0,104,91819,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202209,all,not_vaccinated,22,1768,2607127,0.84,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202209,all,unknown,11,1030,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202210,all,fully_vaccinated,32,921,6013600,0.53,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202210,all,partially_vaccinated,0,104,89702,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202210,all,not_vaccinated,18,1786,2606053,0.69,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202210,all,unknown,15,1045,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202211,all,fully_vaccinated,47,968,6015762,0.78,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202211,all,partially_vaccinated,1,105,88443,1.13,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202211,all,not_vaccinated,31,1817,2605150,1.19,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202211,all,unknown,18,1063,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
