geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,freq,prct,anteil_pos,anteil_pos_diff,anteil_pos_all,pop,inz_entries,inzsumTotal,entries_diff_abs,entries_diff_inz,prct_diff,entries_diff_pct,type,version,datum_unit,datum_dboardformated,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_phase6,timeframe_28d,timeframe_14d,nachweismethode,type_variant
AG,202122,4503,36,4467,118857,1,100,0.8,-0.8,6.9,694072,648.78,17124.59,609,87.74,0,15.6,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AI,202122,109,11,98,2784,1,100,10.1,3.8999999999999995,8.4,16293,669,17087.09,-19,-116.61,0,-14.8,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AR,202122,266,4,262,9127,1,100,1.5,-1.9,10.6,55309,480.93,16501.84,60,108.48,0,29.1,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BE,202122,2977,34,2943,142398,1,100,1.1,-1,5.8,1043132,285.39,13651,76,7.29,0,2.6,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BL,202122,1181,2,1179,24025,1,100,0.2,-0.7,12.5,290969,405.89,8256.89,62,21.31,0,5.5,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BS,202122,974,6,968,25349,1,100,0.6,0.19999999999999996,3.2,196735,495.08,12884.85,53,26.94,0,5.8,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FL,202122,50,0,50,1889,1,100,0,0,2.6,39055,128.02,4836.77,-3,-7.69,0,-5.7,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FR,202122,1238,32,1206,49743,1,100,2.6,-2.4999999999999996,10.2,325496,380.34,15282.22,213,65.44,0,20.8,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GE,202122,1959,45,1914,83405,1,100,2.3,-0.5,8.5,506343,386.89,16472.04,113,22.31,0,6.1,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GL,202122,209,2,207,5498,1,100,1,-1.6,6,40851,511.62,13458.67,57,139.54,0,37.5,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GR,202122,1175,12,1163,61514,1,100,1,-0.8,5.2,200096,587.22,30742.24,67,33.49,0,6,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
JU,202122,458,28,430,11872,1,100,6.1,-1.5,10.9,73709,621.36,16106.58,-44,-59.7,0,-8.8,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
LU,202122,2265,17,2248,51207,1,100,0.8,-1.4000000000000001,7.1,416347,544.02,12299.12,753,180.86,0,49.8,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NE,202122,823,17,806,32210,1,100,2.1,-0.8999999999999999,7.2,175894,467.9,18312.17,162,92.11,0,24.5,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NW,202122,154,6,148,5135,1,100,3.9,0.2999999999999998,8.3,43520,353.86,11799.17,14,32.17,0,10,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
OW,202122,320,7,313,6156,1,100,2.2,-5.8999999999999995,7.1,38108,839.72,16154.09,85,223.05,0,36.2,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SG,202122,2409,82,2327,78410,1,100,3.4,0.2999999999999998,10.6,514504,468.22,15239.92,276,53.65,0,12.9,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SH,202122,565,9,556,15891,1,100,1.6,-1.9,5.5,83107,679.85,19121.13,-172,-206.96,0,-23.3,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SO,202122,1775,10,1765,43269,1,100,0.6,-0.5000000000000001,5,277462,639.73,15594.57,314,113.17,0,21.5,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SZ,202122,902,13,889,21554,1,100,1.4,-1.5,9.4,162157,556.25,13292.06,376,231.87,0,71.5,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TG,202122,910,18,892,49514,1,100,2,-0.6000000000000001,6.5,282909,321.66,17501.74,-45,-15.9,0,-4.7,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TI,202122,5470,16,5454,68138,1,100,0.3,-0.10000000000000003,4,350986,1558.47,19413.31,651,185.48,0,13.5,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
UR,202122,406,0,406,4698,1,100,0,0,3.8,36819,1102.69,12759.72,115,312.34,0,39.5,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VD,202122,5630,118,5512,197033,1,100,2.1,-1.9999999999999996,8.7,814762,691,24182.89,173,21.23,0,3.2,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VS,202122,2312,19,2293,69406,1,100,0.8,-1.0999999999999999,8.2,348503,663.41,19915.47,434,124.53,0,23.1,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZG,202122,1886,6,1880,30269,1,100,0.3,-0.6000000000000001,5.4,128794,1464.35,23501.87,586,454.99,0,45.1,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZH,202122,11161,102,11059,349353,1,100,0.9,-0.4999999999999999,6.2,1553423,718.48,22489.24,1202,77.38,0,12.1,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AG,202122,5612,158,5454,363345,1,100,2.8,-1.4000000000000004,11.2,694072,808.56,52349.76,100,14.41,0,1.8,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
AI,202122,552,28,524,11611,1,100,5.1,-2.5,9.1,16293,3387.96,71263.73,-55,-337.57,0,-9.1,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
AR,202122,485,28,457,25415,1,100,5.8,-1.4000000000000004,11.6,55309,876.89,45950.93,-1,-1.81,0,-0.2,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BE,202122,11425,290,11135,610768,1,100,2.5,-1.9000000000000004,9.5,1043132,1095.26,58551.36,-447,-42.85,0,-3.8,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BL,202122,3434,91,3343,221332,1,100,2.6,-0.3999999999999999,6.8,290969,1180.19,76067.21,76,26.12,0,2.3,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BS,202122,3802,102,3700,187069,1,100,2.7,0.20000000000000018,6.6,196735,1932.55,95086.79,252,128.09,0,7.1,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
FL,202122,1482,13,1469,46157,1,100,0.9,-0.20000000000000007,6.9,39055,3794.65,118184.61,292,747.66,0,24.5,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
FR,202122,5015,146,4869,190472,1,100,2.9,-1.8000000000000003,14.5,325496,1540.73,58517.46,424,130.27,0,9.2,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GE,202122,11034,251,10783,553573,1,100,2.3,-0.9000000000000004,10.7,506343,2179.16,109327.67,278,54.91,0,2.6,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GL,202122,615,27,588,22730,1,100,4.4,0.10000000000000053,11.2,40851,1505.47,55641.23,60,146.87,0,10.8,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GR,202122,2594,79,2515,218418,1,100,3,-0.5,5,200096,1296.38,109156.6,324,161.92,0,14.3,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
JU,202122,715,62,653,42452,1,100,8.7,-4.600000000000001,14.2,73709,970.03,57594.05,44,59.69,0,6.6,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
LU,202122,3904,229,3675,203907,1,100,5.9,-1.5999999999999996,12.8,416347,937.68,48975.25,202,48.52,0,5.5,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
NE,202122,2496,80,2416,120040,1,100,3.2,-0.6999999999999997,12.8,175894,1419.04,68245.65,10,5.69,0,0.4,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
NW,202122,861,20,841,21748,1,100,2.3,-3,10.5,43520,1978.4,49972.43,126,289.52,0,17.1,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
OW,202122,477,53,424,17311,1,100,11.1,1.4000000000000004,12.9,38108,1251.71,45426.16,-131,-343.76,0,-21.5,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SG,202122,5026,360,4666,266638,1,100,7.2,-1.2000000000000002,13.3,514504,976.86,51824.28,-246,-47.82,0,-4.7,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SH,202122,780,37,743,41894,1,100,4.7,-5.1000000000000005,10.1,83107,938.55,50409.71,-147,-176.88,0,-15.9,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SO,202122,2324,64,2260,160389,1,100,2.8,-1.1,10.2,277462,837.59,57805.75,-475,-171.2,0,-17,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SZ,202122,2049,132,1917,92957,1,100,6.4,-1.799999999999999,11.5,162157,1263.59,57325.31,184,113.47,0,9.9,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
TG,202122,2630,89,2541,142335,1,100,3.4,-2.1999999999999997,11.3,282909,929.63,50311.23,-166,-58.67,0,-5.9,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
TI,202122,3695,75,3620,254664,1,100,2,-0.20000000000000018,11.7,350986,1052.75,72556.74,139,39.6,0,3.9,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
UR,202122,2340,12,2328,36144,1,100,0.5,-0.6000000000000001,8.8,36819,6355.41,98166.71,-407,-1105.41,0,-14.8,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
VD,202122,13615,295,13320,657631,1,100,2.2,-1.2999999999999998,10.5,814762,1671.04,80714.49,-7,-0.86,0,-0.1,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
VS,202122,4297,152,4145,223438,1,100,3.5,-2.0999999999999996,14.5,348503,1232.99,64113.65,39,11.19,0,0.9,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
ZG,202122,1822,37,1785,104770,1,100,2,-0.7999999999999998,6.9,128794,1414.66,81346.96,144,111.8,0,8.6,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
ZH,202122,18335,469,17866,1087511,1,100,2.6,-1.1,9,1553423,1180.3,70007.4,651,41.91,0,3.7,COVID19Test,2022-05-03_06-06-15,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
AG,202123,4830,34,4796,123687,1,100,0.7,-0.10000000000000009,6.6,694072,695.89,17820.49,327,47.11,0,7.3,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AI,202123,123,6,117,2907,1,100,4.9,-5.199999999999999,8.3,16293,754.93,17842.02,14,85.93,0,12.8,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AR,202123,263,1,262,9390,1,100,0.4,-1.1,10.3,55309,475.51,16977.35,-3,-5.42,0,-1.1,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BE,202123,3487,17,3470,145885,1,100,0.5,-0.6000000000000001,5.7,1043132,334.28,13985.29,510,48.89,0,17.1,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BL,202123,1507,3,1504,25532,1,100,0.2,0,11.8,290969,517.92,8774.82,326,112.03,0,27.6,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BS,202123,1008,3,1005,26357,1,100,0.3,-0.3,3.1,196735,512.36,13397.21,34,17.28,0,3.5,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FL,202123,42,0,42,1931,1,100,0,0,2.6,39055,107.54,4944.31,-8,-20.48,0,-16,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FR,202123,1019,31,988,50762,1,100,3,0.3999999999999999,10,325496,313.06,15595.28,-219,-67.28,0,-17.7,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GE,202123,2099,33,2066,85504,1,100,1.6,-0.6999999999999997,8.3,506343,414.54,16886.58,140,27.65,0,7.1,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GL,202123,173,2,171,5671,1,100,1.2,0.19999999999999996,5.8,40851,423.49,13882.16,-36,-88.13,0,-17.2,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GR,202123,1048,12,1036,62562,1,100,1.1,0.10000000000000009,5.1,200096,523.75,31265.99,-127,-63.47,0,-10.8,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
JU,202123,302,9,293,12174,1,100,3,-3.0999999999999996,10.7,73709,409.72,16516.3,-156,-211.64,0,-34.1,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
LU,202123,1821,8,1813,53028,1,100,0.4,-0.4,6.9,416347,437.38,12736.49,-444,-106.64,0,-19.6,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NE,202123,962,7,955,33172,1,100,0.7,-1.4000000000000001,7,175894,546.92,18859.09,139,79.02,0,16.9,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NW,202123,113,3,110,5248,1,100,2.7,-1.1999999999999997,8.1,43520,259.65,12058.82,-41,-94.21,0,-26.6,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
OW,202123,272,13,259,6428,1,100,4.8,2.5999999999999996,7,38108,713.76,16867.85,-48,-125.96,0,-15,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SG,202123,2442,39,2403,80852,1,100,1.6,-1.7999999999999998,10.3,514504,474.63,15714.55,33,6.41,0,1.4,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SH,202123,588,3,585,16479,1,100,0.5,-1.1,5.3,83107,707.52,19828.65,23,27.67,0,4.1,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SO,202123,1739,7,1732,45008,1,100,0.4,-0.19999999999999996,4.8,277462,626.75,16221.32,-36,-12.98,0,-2,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SZ,202123,711,21,690,22265,1,100,3,1.6,9.2,162157,438.46,13730.52,-191,-117.79,0,-21.2,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TG,202123,889,7,882,50403,1,100,0.8,-1.2,6.4,282909,314.24,17815.98,-21,-7.42,0,-2.3,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TI,202123,2992,12,2980,71130,1,100,0.4,0.10000000000000003,3.8,350986,852.46,20265.77,-2478,-706.01,0,-45.3,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
UR,202123,311,1,310,5009,1,100,0.3,0.3,3.6,36819,844.67,13604.39,-95,-258.02,0,-23.4,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VD,202123,6234,65,6169,203267,1,100,1,-1.1,8.5,814762,765.13,24948.02,604,74.13,0,10.7,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VS,202123,1772,11,1761,71178,1,100,0.6,-0.20000000000000007,8,348503,508.46,20423.93,-540,-154.95,0,-23.4,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZG,202123,1725,13,1712,31994,1,100,0.8,0.5,5.1,128794,1339.35,24841.22,-161,-125,0,-8.5,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZH,202123,11882,88,11794,361235,1,100,0.7,-0.20000000000000007,6,1553423,764.89,23254.13,721,46.41,0,6.5,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AG,202123,4473,123,4350,367818,1,100,2.7,-0.09999999999999964,11.1,694072,644.46,52994.21,-1139,-164.1,0,-20.3,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
AI,202123,620,20,600,12231,1,100,3.2,-1.8999999999999995,8.8,16293,3805.32,75069.05,68,417.36,0,12.3,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
AR,202123,366,15,351,25781,1,100,4.1,-1.7000000000000002,11.5,55309,661.74,46612.67,-119,-215.15,0,-24.5,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BE,202123,9538,238,9300,620306,1,100,2.5,0,9.4,1043132,914.36,59465.72,-1887,-180.9,0,-16.5,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BL,202123,3001,45,2956,224333,1,100,1.5,-1.1,6.7,290969,1031.38,77098.59,-433,-148.81,0,-12.6,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BS,202123,3620,40,3580,190689,1,100,1.1,-1.6,6.4,196735,1840.04,96926.83,-182,-92.51,0,-4.8,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
FL,202123,982,6,976,47139,1,100,0.6,-0.30000000000000004,6.7,39055,2514.4,120699.01,-500,-1280.25,0,-33.7,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
FR,202123,3836,133,3703,194308,1,100,3.5,0.6000000000000001,14.3,325496,1178.51,59695.97,-1179,-362.22,0,-23.5,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GE,202123,9245,177,9068,562818,1,100,1.9,-0.3999999999999999,10.6,506343,1825.84,111153.51,-1789,-353.32,0,-16.2,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GL,202123,553,14,539,23283,1,100,2.5,-1.9000000000000004,11,40851,1353.7,56994.93,-62,-151.77,0,-10.1,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GR,202123,2165,60,2105,220583,1,100,2.8,-0.20000000000000018,5,200096,1081.98,110238.59,-429,-214.4,0,-16.5,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
JU,202123,716,42,674,43168,1,100,5.9,-2.799999999999999,14.1,73709,971.39,58565.44,1,1.36,0,0.1,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
LU,202123,2910,130,2780,206817,1,100,4.5,-1.4000000000000004,12.7,416347,698.94,49674.19,-994,-238.74,0,-25.5,COVID19Test,2022-05-03_06-06-15,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
