date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-04-30,GR,513,200096,70990,0.26,0.62,35.48,1229.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-01,GR,1074,200096,72064,0.54,0.49,36.01,977,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-02,GR,55,200096,72119,0.03,0.38,36.04,752.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-03,GR,564,200096,72683,0.28,0.45,36.32,904,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-04,GR,702,200096,73385,0.35,0.57,36.67,1147.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-05,GR,788,200096,74173,0.39,0.59,37.07,1182.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-06,GR,2632,200096,76805,1.32,0.59,38.38,1182.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-07,GR,2218,200096,79023,1.11,0.65,39.49,1295.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-08,GR,1321,200096,80344,0.66,0.71,40.15,1412.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-09,GR,55,200096,80399,0.03,0.83,40.18,1665.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-10,GR,1354,200096,81753,0.68,0.73,40.86,1449.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-11,GR,1520,200096,83273,0.76,0.72,41.62,1435.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-12,GR,2558,200096,85831,1.28,0.72,42.89,1447.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-13,GR,1118,200096,86949,0.56,0.74,43.45,1473.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-14,GR,2124,200096,89073,1.06,0.73,44.52,1463,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-15,GR,1403,200096,90476,0.7,0.81,45.22,1620.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-16,GR,235,200096,90711,0.12,0.73,45.33,1466.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-17,GR,1283,200096,91994,0.64,0.79,45.97,1586.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-18,GR,2621,200096,94615,1.31,0.84,47.28,1671,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-19,GR,1479,200096,96094,0.74,0.85,48.02,1690.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-20,GR,1963,200096,98057,0.98,0.84,49,1675.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-21,GR,2713,200096,100770,1.36,0.77,50.36,1542.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-22,GR,1537,200096,102307,0.77,0.8,51.13,1593.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-23,GR,132,200096,102439,0.07,0.92,51.19,1846.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-24,GR,351,200096,102790,0.18,0.91,51.37,1826.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-25,GR,2979,200096,105769,1.49,0.93,52.86,1858.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-26,GR,3251,200096,109020,1.62,0.93,54.48,1854.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-27,GR,1820,200096,110840,0.91,0.94,55.39,1882.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-28,GR,2940,200096,113780,1.47,1,56.86,1995.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-29,GR,1507,200096,115287,0.75,0.88,57.62,1768.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-30,GR,332,200096,115619,0.17,0.75,57.78,1493.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-05-31,GR,1141,200096,116760,0.57,0.81,58.35,1612,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-06-01,GR,1391,200096,118151,0.7,0.77,59.05,1536.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-06-02,GR,1325,200096,119476,0.66,0.75,59.71,1507.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-06-03,GR,2648,200096,122124,1.32,0.73,61.03,1460.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-06-04,GR,2411,200096,124535,1.2,0.82,62.24,1651.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-06-05,GR,1305,200096,125840,0.65,0.91,62.89,1817.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-06-06,GR,0,200096,125840,0,0.92,62.89,1836.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-06-07,GR,2483,200096,128323,1.24,0.86,64.13,1724.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-06-08,GR,2549,200096,130872,1.27,0.89,65.4,1792.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-06-09,GR,1462,200096,132334,0.73,0.9,66.14,1806.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-06-10,GR,1862,200096,134196,0.93,0.9,67.07,1807.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-06-11,GR,2887,200096,137083,1.44,0.83,68.51,1661.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-06-12,GR,1401,200096,138484,0.7,0.75,69.21,1511.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-06-13,GR,10,200096,138494,0,0.77,69.21,1547,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-06-14,GR,1457,200096,139951,0.73,0.75,69.94,1505.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-06-15,GR,1501,200096,141452,0.75,0.76,70.69,1514.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-06-16,GR,1711,200096,143163,0.86,0.77,71.55,1533.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-06-17,GR,1572,200096,144735,0.79,0.78,72.33,1555.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-06-18,GR,2949,200096,147684,1.47,0.85,73.81,1708,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-06-19,GR,1536,200096,149220,0.77,0.96,74.57,1925.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-06-20,GR,160,200096,149380,0.08,0.97,74.65,1944.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-06-21,GR,2527,200096,151907,1.26,0.97,75.92,1951.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-06-22,GR,3024,200096,154931,1.51,0.95,77.43,1901.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-06-23,GR,1843,200096,156774,0.92,0.88,78.35,1765.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-06-24,GR,1620,200096,158394,0.81,0.89,79.16,1784.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-06-25,GR,2601,200096,160995,1.3,0.89,80.46,1771.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-06-26,GR,581,200096,161576,0.29,0.85,80.75,1690,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-06-27,GR,298,200096,161874,0.15,0.82,80.9,1632.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-06-28,GR,2435,200096,164309,1.22,0.79,82.12,1576.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-06-29,GR,2452,200096,166761,1.23,0.72,83.34,1444.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-06-30,GR,1438,200096,168199,0.72,0.71,84.06,1425.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-01,GR,1230,200096,169429,0.61,0.69,84.67,1382.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-02,GR,1679,200096,171108,0.84,0.67,85.51,1336,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-03,GR,444,200096,171552,0.22,0.65,85.73,1293.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-04,GR,1,200096,171553,0,0.64,85.74,1279,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-05,GR,2108,200096,173661,1.05,0.68,86.79,1352.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-06,GR,2156,200096,175817,1.08,0.71,87.87,1416.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-07,GR,1335,200096,177152,0.67,0.71,88.53,1426.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-08,GR,1744,200096,178896,0.87,0.71,89.41,1426.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-09,GR,2129,200096,181025,1.06,0.63,90.47,1251.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-10,GR,511,200096,181536,0.26,0.55,90.72,1093.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-11,GR,0,200096,181536,0,0.54,90.72,1076,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-12,GR,884,200096,182420,0.44,0.46,91.17,928.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-13,GR,1049,200096,183469,0.52,0.37,91.69,737,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-14,GR,1215,200096,184684,0.61,0.39,92.3,773.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-15,GR,709,200096,185393,0.35,0.39,92.65,776.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-16,GR,791,200096,186184,0.4,0.51,93.05,1014.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-17,GR,767,200096,186951,0.38,0.59,93.43,1180.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-18,GR,21,200096,186972,0.01,0.56,93.44,1113.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-19,GR,2549,200096,189521,1.27,0.55,94.72,1102.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-20,GR,2212,200096,191733,1.11,0.58,95.82,1163.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-21,GR,746,200096,192479,0.37,0.56,96.19,1122.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-22,GR,629,200096,193108,0.31,0.56,96.51,1122.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-23,GR,1219,200096,194327,0.61,0.5,97.12,1007.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-24,GR,483,200096,194810,0.24,0.49,97.36,986,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-25,GR,21,200096,194831,0.01,0.48,97.37,964.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-26,GR,1745,200096,196576,0.87,0.49,98.24,978.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-27,GR,2059,200096,198635,1.03,0.47,99.27,946.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-28,GR,593,200096,199228,0.3,0.48,99.57,951.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-29,GR,727,200096,199955,0.36,0.47,99.93,948.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-30,GR,998,200096,200953,0.5,0.36,100.43,727.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-07-31,GR,520,200096,201473,0.26,0.23,100.69,469.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-01,GR,0,200096,201473,0,0.23,100.69,454.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-02,GR,197,200096,201670,0.1,0.21,100.79,410.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-03,GR,249,200096,201919,0.12,0.18,100.91,358.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-04,GR,493,200096,202412,0.25,0.15,101.16,291,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-05,GR,414,200096,202826,0.21,0.15,101.36,291,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-06,GR,637,200096,203463,0.32,0.19,101.68,374.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-07,GR,47,200096,203510,0.02,0.25,101.71,494.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-08,GR,0,200096,203510,0,0.23,101.71,460.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-09,GR,783,200096,204293,0.39,0.24,102.1,479,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-10,GR,1089,200096,205382,0.54,0.22,102.64,436.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-11,GR,254,200096,205636,0.13,0.22,102.77,445.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-12,GR,543,200096,206179,0.27,0.22,103.04,445.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-13,GR,337,200096,206516,0.17,0.22,103.21,445,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-14,GR,112,200096,206628,0.06,0.21,103.26,421.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-15,GR,0,200096,206628,0,0.22,103.26,431.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-16,GR,780,200096,207408,0.39,0.23,103.65,456.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-17,GR,924,200096,208332,0.46,0.26,104.12,510.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-18,GR,322,200096,208654,0.16,0.27,104.28,543.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-19,GR,718,200096,209372,0.36,0.27,104.64,543.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-20,GR,716,200096,210088,0.36,0.27,104.99,548.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-21,GR,342,200096,210430,0.17,0.26,105.16,529.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-22,GR,0,200096,210430,0,0.29,105.16,571.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-23,GR,818,200096,211248,0.41,0.35,105.57,693.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-24,GR,788,200096,212036,0.39,0.34,105.97,673.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-25,GR,616,200096,212652,0.31,0.33,106.27,657.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-26,GR,1574,200096,214226,0.79,0.33,107.06,657.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-27,GR,574,200096,214800,0.29,0.34,107.35,668,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-28,GR,233,200096,215033,0.12,0.32,107.46,635.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-29,GR,0,200096,215033,0,0.34,107.46,684.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-30,GR,891,200096,215924,0.45,0.3,107.91,596.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-31,GR,563,200096,216487,0.28,0.37,108.19,730.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-01,GR,957,200096,217444,0.48,0.37,108.67,737.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-02,GR,957,200096,218401,0.48,0.37,109.15,737.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-03,GR,1513,200096,219914,0.76,0.37,109.9,748.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-04,GR,284,200096,220198,0.14,0.39,110.05,787.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-05,GR,0,200096,220198,0,0.37,110.05,733.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-06,GR,965,200096,221163,0.48,0.38,110.53,762.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-07,GR,836,200096,221999,0.42,0.38,110.95,766.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-08,GR,581,200096,222580,0.29,0.44,111.24,872.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-09,GR,1159,200096,223739,0.58,0.44,111.82,872.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-10,GR,1538,200096,225277,0.77,0.41,112.58,812.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-11,GR,1026,200096,226303,0.51,0.41,113.1,826.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-12,GR,0,200096,226303,0,0.44,113.1,884.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-13,GR,549,200096,226852,0.27,0.44,113.37,882.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-14,GR,935,200096,227787,0.47,0.42,113.84,852.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-15,GR,986,200096,228773,0.49,0.41,114.33,818.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-16,GR,1142,200096,229915,0.57,0.41,114.9,831.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-17,GR,1327,200096,231242,0.66,0.43,115.57,857.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-18,GR,791,200096,232033,0.4,0.42,115.96,849.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-19,GR,90,200096,232123,0.04,0.41,116.01,822,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-20,GR,731,200096,232854,0.37,0.44,116.37,870.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-21,GR,879,200096,233733,0.44,0.4,116.81,789.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-22,GR,794,200096,234527,0.4,0.38,117.21,768.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-23,GR,1484,200096,236011,0.74,0.38,117.95,756,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-24,GR,757,200096,236768,0.38,0.37,118.33,733.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-25,GR,647,200096,237415,0.32,0.35,118.65,694.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-26,GR,0,200096,237415,0,0.35,118.65,699,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-27,GR,573,200096,237988,0.29,0.3,118.94,604.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-28,GR,604,200096,238592,0.3,0.38,119.24,758.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-29,GR,828,200096,239420,0.41,0.38,119.65,766.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-30,GR,823,200096,240243,0.41,0.38,120.06,766.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-01,GR,1835,200096,242078,0.92,0.39,120.98,788,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-02,GR,704,200096,242782,0.35,0.4,121.33,805.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-03,GR,0,200096,242782,0,0.39,121.33,778.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-04,GR,722,200096,243504,0.36,0.4,121.69,809.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-05,GR,728,200096,244232,0.36,0.37,122.06,740.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-06,GR,636,200096,244868,0.32,0.36,122.38,726.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-07,GR,1041,200096,245909,0.52,0.36,122.9,727.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-08,GR,1355,200096,247264,0.68,0.34,123.57,683.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-09,GR,606,200096,247870,0.3,0.34,123.88,684.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-10,GR,6,200096,247876,0,0.35,123.88,693.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-11,GR,414,200096,248290,0.21,0.35,124.09,689.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-12,GR,732,200096,249022,0.37,0.35,124.45,691.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-13,GR,699,200096,249721,0.35,0.33,124.8,656.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-14,GR,1012,200096,250733,0.51,0.34,125.31,668.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-15,GR,1371,200096,252104,0.69,0.32,125.99,645.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-16,GR,360,200096,252464,0.18,0.31,126.17,621.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-17,GR,94,200096,252558,0.05,0.28,126.22,559.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-18,GR,248,200096,252806,0.12,0.25,126.34,503.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-19,GR,569,200096,253375,0.28,0.2,126.63,407,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-20,GR,262,200096,253637,0.13,0.21,126.76,416.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-21,GR,619,200096,254256,0.31,0.2,127.07,403.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-22,GR,697,200096,254953,0.35,0.19,127.42,391,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-23,GR,428,200096,255381,0.21,0.19,127.63,373,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-24,GR,0,200096,255381,0,0.2,127.63,394,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-25,GR,162,200096,255543,0.08,0.2,127.71,395.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-26,GR,443,200096,255986,0.22,0.18,127.93,364.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-27,GR,409,200096,256395,0.2,0.17,128.14,339.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-28,GR,627,200096,257022,0.31,0.17,128.45,339.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-29,GR,480,200096,257502,0.24,0.17,128.69,334.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-30,GR,253,200096,257755,0.13,0.17,128.82,333.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-31,GR,1,200096,257756,0,0.15,128.82,300.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-01,GR,130,200096,257886,0.06,0.13,128.88,256.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-02,GR,435,200096,258321,0.22,0.13,129.1,250.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-03,GR,180,200096,258501,0.09,0.13,129.19,251.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-04,GR,316,200096,258817,0.16,0.13,129.35,251.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-05,GR,440,200096,259257,0.22,0.15,129.57,295.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-06,GR,260,200096,259517,0.13,0.17,129.7,337.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-07,GR,0,200096,259517,0,0.21,129.7,420.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-08,GR,437,200096,259954,0.22,0.25,129.91,507.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-09,GR,727,200096,260681,0.36,0.3,130.28,611.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-10,GR,765,200096,261446,0.38,0.33,130.66,668,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-11,GR,924,200096,262370,0.46,0.34,131.12,677.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-12,GR,1168,200096,263538,0.58,0.35,131.71,704.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-13,GR,655,200096,264193,0.33,0.35,132.03,705,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-14,GR,67,200096,264260,0.03,0.39,132.07,777,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-15,GR,625,200096,264885,0.31,0.4,132.38,802.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-16,GR,731,200096,265616,0.37,0.41,132.74,828.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-17,GR,1269,200096,266885,0.63,0.39,133.38,773.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-18,GR,1100,200096,267985,0.55,0.38,133.93,764.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-19,GR,1354,200096,269339,0.68,0.38,134.6,767.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-20,GR,271,200096,269610,0.14,0.39,134.74,787.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-21,GR,2,200096,269612,0,0.46,134.74,913.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-22,GR,647,200096,270259,0.32,0.5,135.06,993.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-23,GR,869,200096,271128,0.43,0.56,135.5,1120.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-24,GR,2151,200096,273279,1.07,0.58,136.57,1168.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-25,GR,1658,200096,274937,0.83,0.58,137.4,1169.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
