nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_phase6,timeframe_28d,timeframe_14d
all,CH06,202032,2944,81,2863,35308,2.8,-0.6000000000000001,1.5,1,100,825745,356.53,4275.9,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-32,90,10.9,3.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202032,1201,15,1186,14399,1.2,-0.7,1.3,1,100,350986,342.18,4102.44,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-32,-51,-14.53,-4.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202033,10004,559,9445,125811,5.6,1,2.4,1,100,1669608,599.18,7535.36,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-33,-592,-35.46,-5.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202033,7329,243,7086,95307,3.3,1.1999999999999997,1.2,1,100,1895693,386.61,5027.55,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-33,499,26.32,7.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202033,5566,227,5339,64912,4.1,1.3999999999999995,1.6,1,100,1181776,470.99,5492.75,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-33,727,61.52,15,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202033,9353,386,8967,113798,4.1,0.49999999999999956,1.6,1,100,1553423,602.09,7325.63,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-33,1462,94.12,18.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202033,5107,151,4956,54594,3,0.20000000000000018,1.5,1,100,1193069,428.06,4575.93,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-33,719,60.27,16.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202033,3237,110,3127,38545,3.4,0.6000000000000001,1.6,1,100,825745,392.01,4667.91,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-33,293,35.48,10,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202033,1094,17,1077,15493,1.6,0.40000000000000013,1.3,1,100,350986,311.69,4414.14,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-33,-107,-30.49,-8.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202034,13520,772,12748,139331,5.7,0.10000000000000053,2.7,1,100,1669608,809.77,8345.13,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-34,3516,210.59,35.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202034,11104,303,10801,106411,2.7,-0.5999999999999996,1.4,1,100,1895693,585.75,5613.3,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-34,3775,199.14,51.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202034,8243,231,8012,73155,2.8,-1.2999999999999998,1.8,1,100,1181776,697.51,6190.26,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-34,2677,226.52,48.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202034,12088,467,11621,125886,3.9,-0.19999999999999973,1.9,1,100,1553423,778.15,8103.78,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-34,2735,176.06,29.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202034,6785,162,6623,61379,2.4,-0.6000000000000001,1.6,1,100,1193069,568.7,5144.63,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-34,1678,140.64,32.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202034,4039,101,3938,42584,2.5,-0.8999999999999999,1.7,1,100,825745,489.13,5157.04,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-34,802,97.12,24.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202034,1715,47,1668,17208,2.7,1.1,1.5,1,100,350986,488.62,4902.76,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-34,621,176.93,56.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202035,16680,938,15742,156011,5.6,-0.10000000000000053,3,1,100,1669608,999.04,9344.17,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-35,3160,189.27,23.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202035,13920,357,13563,120331,2.6,-0.10000000000000009,1.5,1,100,1895693,734.3,6347.6,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-35,2816,148.55,25.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202035,10371,241,10130,83526,2.3,-0.5,1.8,1,100,1181776,877.58,7067.84,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-35,2128,180.07,25.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202035,16019,527,15492,141905,3.3,-0.6000000000000001,2,1,100,1553423,1031.21,9134.99,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-35,3931,253.06,32.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202035,8646,99,8547,70025,1.1,-1.2999999999999998,1.5,1,100,1193069,724.69,5869.32,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-35,1861,155.99,27.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202035,5344,100,5244,47928,1.9,-0.6000000000000001,1.7,1,100,825745,647.17,5804.21,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-35,1305,158.04,32.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202035,2402,31,2371,19610,1.3,-1.4000000000000001,1.4,1,100,350986,684.36,5587.12,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-35,687,195.74,40.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202036,20915,1236,19679,176926,5.9,0.3000000000000007,3.3,1,100,1669608,1252.69,10596.86,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-36,4235,253.65,25.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202036,16829,466,16363,137160,2.8,0.19999999999999973,1.7,1,100,1895693,887.75,7235.35,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-36,2909,153.45,20.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202036,11680,205,11475,95206,1.8,-0.4999999999999998,1.8,1,100,1181776,988.34,8056.18,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-36,1309,110.76,12.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202036,19309,541,18768,161214,2.8,-0.5,2.1,1,100,1553423,1243,10377.98,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-36,3290,211.79,20.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202036,9288,128,9160,79313,1.4,0.2999999999999998,1.5,1,100,1193069,778.5,6647.81,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-36,642,53.81,7.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202036,6723,95,6628,54651,1.4,-0.5,1.7,1,100,825745,814.17,6618.39,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-36,1379,167,25.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202036,2389,31,2358,21999,1.3,0,1.4,1,100,350986,680.65,6267.77,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-36,-13,-3.71,-0.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202037,25272,1589,23683,202198,6.3,0.39999999999999947,3.7,1,100,1669608,1513.65,12110.51,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-37,4357,260.96,20.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202037,16753,549,16204,153913,3.3,0.5,1.9,1,100,1895693,883.74,8119.09,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-37,-76,-4.01,-0.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202037,10499,209,10290,105705,2,0.19999999999999996,1.8,1,100,1181776,888.41,8944.59,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-37,-1181,-99.93,-10.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202037,18693,533,18160,179907,2.9,0.10000000000000009,2.2,1,100,1553423,1203.34,11581.33,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-37,-616,-39.66,-3.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202037,10002,219,9783,89315,2.2,0.8000000000000003,1.6,1,100,1193069,838.34,7486.16,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-37,714,59.84,7.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202037,6665,98,6567,61316,1.5,0.10000000000000009,1.7,1,100,825745,807.15,7425.54,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-37,-58,-7.02,-0.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202037,2640,39,2601,24639,1.5,0.19999999999999996,1.4,1,100,350986,752.17,7019.94,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-37,251,71.52,10.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202038,25696,1568,24128,227894,6.1,-0.20000000000000018,4,1,100,1669608,1539.04,13649.55,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-38,424,25.39,1.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202038,16519,605,15914,170432,3.7,0.40000000000000036,2,1,100,1895693,871.4,8990.49,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-38,-234,-12.34,-1.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202038,9421,199,9222,115126,2.1,0.10000000000000009,1.9,1,100,1181776,797.19,9741.78,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-38,-1078,-91.22,-10.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202038,15355,467,14888,195262,3,0.10000000000000009,2.3,1,100,1553423,988.46,12569.79,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-38,-3338,-214.88,-17.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202038,8660,230,8430,97975,2.7,0.5,1.7,1,100,1193069,725.86,8212.01,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-38,-1342,-112.48,-13.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202038,5774,97,5677,67090,1.7,0.19999999999999996,1.7,1,100,825745,699.25,8124.78,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-38,-891,-107.9,-13.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202038,3178,37,3141,27817,1.2,-0.30000000000000004,1.4,1,100,350986,905.45,7925.39,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-38,538,153.28,20.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202039,19012,1171,17841,246906,6.2,0.10000000000000053,4.1,1,100,1669608,1138.71,14788.26,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-39,-6684,-400.33,-26,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202039,12304,512,11792,182736,4.2,0.5,2.2,1,100,1895693,649.05,9639.54,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-39,-4215,-222.35,-25.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202039,7961,127,7834,123087,1.6,-0.5,1.8,1,100,1181776,673.65,10415.43,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-39,-1460,-123.54,-15.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202039,13709,419,13290,208971,3.1,0.10000000000000009,2.3,1,100,1553423,882.5,13452.29,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-39,-1646,-105.96,-10.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202039,7533,166,7367,105508,2.2,-0.5,1.7,1,100,1193069,631.4,8843.41,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-39,-1127,-94.46,-13,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202039,4996,90,4906,72086,1.8,0.10000000000000009,1.7,1,100,825745,605.03,8729.81,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-39,-778,-94.22,-13.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202039,2484,22,2462,30301,0.9,-0.29999999999999993,1.4,1,100,350986,707.72,8633.11,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-39,-694,-197.73,-21.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202040,18157,1318,16839,265063,7.3,1.0999999999999996,4.4,1,100,1669608,1087.5,15875.76,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-40,-855,-51.21,-4.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202040,12137,666,11471,194873,5.5,1.2999999999999998,2.4,1,100,1895693,640.24,10279.78,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-40,-167,-8.81,-1.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202040,6782,189,6593,129869,2.8,1.1999999999999997,1.9,1,100,1181776,573.88,10989.31,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-40,-1179,-99.77,-14.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202040,15488,818,14670,224459,5.3,2.1999999999999997,2.5,1,100,1553423,997.02,14449.32,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-40,1779,114.52,13,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202040,7715,339,7376,113223,4.4,2.2,1.9,1,100,1193069,646.65,9490.06,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-40,182,15.25,2.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202040,4973,237,4736,77059,4.8,3,1.9,1,100,825745,602.24,9332.06,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-40,-23,-2.79,-0.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202040,2512,53,2459,32813,2.1,1.2000000000000002,1.4,1,100,350986,715.7,9348.81,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-40,28,7.98,1.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202041,24940,3038,21902,290003,12.2,4.8999999999999995,5,1,100,1669608,1493.76,17369.53,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-41,6783,406.26,37.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202041,16725,1782,14943,211598,10.7,5.199999999999999,3,1,100,1895693,882.26,11162.04,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-41,4588,242.02,37.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202041,8882,574,8308,138751,6.5,3.7,2.2,1,100,1181776,751.58,11740.89,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-41,2100,177.7,31,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202041,18262,1527,16735,242721,8.4,3.1000000000000005,3,1,100,1553423,1175.6,15624.91,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-41,2774,178.58,17.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202041,9349,879,8470,122572,9.4,5,2.5,1,100,1193069,783.61,10273.67,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-41,1634,136.96,21.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202041,7681,901,6780,84740,11.7,6.8999999999999995,2.8,1,100,825745,930.19,10262.25,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-41,2708,327.95,54.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202041,3515,239,3276,36328,6.8,4.699999999999999,1.9,1,100,350986,1001.46,10350.27,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-41,1003,285.76,39.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202042,33698,6625,27073,323701,19.7,7.5,6.6,1,100,1669608,2018.32,19387.84,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-42,8758,524.56,35.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202042,24955,4158,20797,236553,16.7,6,4.5,1,100,1895693,1316.41,12478.44,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-42,8230,434.15,49.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202042,13448,1362,12086,152199,10.1,3.5999999999999996,2.9,1,100,1181776,1137.95,12878.84,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-42,4566,386.37,51.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202042,24590,2930,21660,267311,11.9,3.5,3.8,1,100,1553423,1582.96,17207.87,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-42,6328,407.36,34.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202042,13167,1939,11228,135739,14.7,5.299999999999999,3.7,1,100,1193069,1103.62,11377.3,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-42,3818,320.01,40.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202042,11223,1783,9440,95963,15.9,4.200000000000001,4.3,1,100,825745,1359.14,11621.38,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-42,3542,428.95,46.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202042,5416,632,4784,41744,11.7,4.8999999999999995,3.2,1,100,350986,1543.08,11893.35,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-42,1901,541.62,54.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202043,45101,14277,30824,368802,31.7,12,9.6,1,100,1669608,2701.29,22089.14,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-43,11403,682.97,33.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202043,35781,8759,27022,272334,24.5,7.800000000000001,7.1,1,100,1895693,1887.49,14365.93,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-43,10826,571.08,43.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202043,20058,2804,17254,172257,14,3.9000000000000004,4.2,1,100,1181776,1697.28,14576.11,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-43,6610,559.33,49.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202043,34144,5528,28616,301455,16.2,4.299999999999999,5.2,1,100,1553423,2197.98,19405.85,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-43,9554,615.02,38.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202043,19419,4133,15286,155158,21.3,6.600000000000001,5.9,1,100,1193069,1627.65,13004.95,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-43,6252,524.03,47.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202043,14696,2941,11755,110659,20,4.1,6.4,1,100,825745,1779.73,13401.11,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-43,3473,420.59,30.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202043,7965,1543,6422,49709,19.4,7.699999999999999,5.8,1,100,350986,2269.32,14162.67,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-43,2549,726.24,47.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202044,59244,21339,37905,428046,36,4.300000000000001,13.3,1,100,1669608,3548.38,25637.51,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-44,14143,847.09,31.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202044,45322,13000,32322,317656,28.7,4.199999999999999,10.2,1,100,1895693,2390.79,16756.72,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-44,9541,503.3,26.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202044,24526,4203,20323,196783,17.1,3.1000000000000014,5.8,1,100,1181776,2075.35,16651.46,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-44,4468,378.07,22.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202044,39356,7332,32024,340811,18.6,2.400000000000002,6.7,1,100,1553423,2533.5,21939.36,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-44,5212,335.52,15.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202044,24272,5658,18614,179430,23.3,2,8.2,1,100,1193069,2034.42,15039.36,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-44,4853,406.77,25,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202044,15910,3668,12242,126569,23.1,3.1000000000000014,8.5,1,100,825745,1926.74,15327.86,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-44,1214,147.01,8.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202044,8653,2327,6326,58362,26.9,7.5,8.9,1,100,350986,2465.34,16628.01,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-44,688,196.02,8.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202045,60365,20292,40073,488411,33.6,-2.3999999999999986,15.8,1,100,1669608,3615.52,29253.03,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-45,1121,67.14,1.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202045,43315,13344,29971,360971,30.8,2.1000000000000014,12.7,1,100,1895693,2284.92,19041.64,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-45,-2007,-105.87,-4.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202045,22893,4050,18843,219676,17.7,0.5999999999999979,7,1,100,1181776,1937.17,18588.63,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-45,-1633,-138.18,-6.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202045,35814,6631,29183,376625,18.5,-0.10000000000000142,7.9,1,100,1553423,2305.49,24244.85,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-45,-3542,-228.01,-9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202045,21915,5174,16741,201345,23.6,0.3000000000000007,9.9,1,100,1193069,1836.86,16876.22,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-45,-2357,-197.56,-9.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202045,13884,3033,10851,140453,21.8,-1.3000000000000007,9.8,1,100,825745,1681.39,17009.25,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-45,-2026,-245.35,-12.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202045,8634,2369,6265,66996,27.4,0.5,11.3,1,100,350986,2459.93,19087.94,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-45,-19,-5.41,-0.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202046,52451,15490,36961,540862,29.5,-4.100000000000001,17.1,1,100,1669608,3141.52,32394.55,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-46,-7914,-474,-13.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202046,36010,9157,26853,396981,25.4,-5.400000000000002,13.8,1,100,1895693,1899.57,20941.21,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-46,-7305,-385.35,-16.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202046,20784,3876,16908,240460,18.6,0.9000000000000021,8,1,100,1181776,1758.71,20347.34,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-46,-2109,-178.46,-9.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
