date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
2021-04-24,all,partially_vaccinated,0,68,702442,0,NA,0.14,0.02,0,6.18,1.3,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-04-24,all,not_vaccinated,5,455,7121037,0.07,NA,4.57,0.06,83.33,41.33,52.49,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-04-24,all,unknown,1,558,NA,NA,NA,3.29,NA,16.67,50.68,37.82,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-04-25,all,fully_vaccinated,1,21,888543,0.11,NA,0.71,0.08,11.11,1.89,8.4,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-04-25,all,partially_vaccinated,0,68,709178,0,NA,0.29,0.04,0,6.13,3.34,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-04-25,all,not_vaccinated,3,458,7111634,0.04,NA,4.86,0.07,33.33,41.26,54.94,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-04-25,all,unknown,5,563,NA,NA,NA,3.14,NA,55.56,50.72,33.33,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-04-26,all,fully_vaccinated,0,21,907959,0,NA,0.57,0.06,0,1.87,6.1,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-04-26,all,partially_vaccinated,0,68,727635,0,NA,0.43,0.06,0,6.06,5.13,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-04-26,all,not_vaccinated,8,466,7073761,0.11,NA,5,0.07,61.54,41.5,55.96,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-04-26,all,unknown,5,568,NA,NA,NA,3.14,NA,38.46,50.58,32.82,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-04-27,all,fully_vaccinated,1,22,932996,0.11,NA,0.57,0.06,9.09,1.94,6.26,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-04-27,all,partially_vaccinated,1,69,752254,0.13,NA,0.43,0.06,9.09,6.08,5.13,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-04-27,all,not_vaccinated,4,470,7024105,0.06,NA,4.86,0.07,36.36,41.45,55.48,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-04-27,all,unknown,5,573,NA,NA,NA,3.14,NA,45.45,50.53,33.13,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-04-28,all,fully_vaccinated,0,22,954781,0,NA,0.57,0.06,0,1.93,6.26,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-04-28,all,partially_vaccinated,1,70,782763,0.13,NA,0.43,0.05,14.29,6.13,5.13,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-04-28,all,not_vaccinated,4,474,6971811,0.06,NA,5.14,0.07,57.14,41.54,51.91,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-04-28,all,unknown,2,575,NA,NA,NA,3.71,NA,28.57,50.39,36.7,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-04-29,all,fully_vaccinated,1,23,978107,0.1,NA,0.57,0.06,12.5,2,6.26,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-04-29,all,partially_vaccinated,1,71,809623,0.12,NA,0.43,0.05,12.5,6.18,5.13,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-04-29,all,not_vaccinated,4,478,6921625,0.06,NA,5.43,0.08,50,41.6,55.09,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-04-29,all,unknown,2,577,NA,NA,NA,3.43,NA,25,50.22,33.53,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-04-30,all,fully_vaccinated,1,24,990727,0.1,NA,0.71,0.07,11.11,2.07,9.12,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-04-30,all,partially_vaccinated,0,71,850165,0,NA,0.43,0.05,0,6.13,5.13,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-04-30,all,not_vaccinated,6,484,6868463,0.09,NA,4.57,0.07,66.67,41.8,52.01,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-04-30,all,unknown,2,579,NA,NA,NA,3,NA,22.22,50,33.75,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-01,all,fully_vaccinated,0,24,994676,0,NA,0.57,0.06,0,2.05,7.82,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-01,all,partially_vaccinated,0,71,872606,0,NA,0.29,0.03,0,6.07,3.83,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-01,all,not_vaccinated,7,491,6842073,0.1,NA,4.43,0.06,58.33,41.97,57.53,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-01,all,unknown,5,584,NA,NA,NA,2.43,NA,41.67,49.91,30.83,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-02,all,fully_vaccinated,1,25,995684,0.1,NA,0.86,0.09,11.11,2.12,10.41,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-02,all,partially_vaccinated,0,71,883452,0,NA,0.14,0.02,0,6.02,1.79,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-02,all,not_vaccinated,5,496,6830219,0.07,NA,5.14,0.08,55.56,42.07,61.05,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-02,all,unknown,3,587,NA,NA,NA,2.14,NA,33.33,49.79,26.75,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-03,all,fully_vaccinated,1,26,1006040,0.1,NA,0.71,0.07,20,2.2,8.63,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-03,all,partially_vaccinated,0,71,924813,0,NA,0,0,0,6,0,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-03,all,not_vaccinated,2,498,6778502,0.03,NA,4.71,0.07,40,42.06,57.48,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-03,all,unknown,2,589,NA,NA,NA,2.29,NA,40,49.75,33.89,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-04,all,fully_vaccinated,0,26,1027731,0,NA,0.57,0.06,0,2.19,7.04,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-04,all,partially_vaccinated,0,71,958746,0,NA,0,0,0,5.98,0,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-04,all,not_vaccinated,3,501,6722878,0.04,NA,4.43,0.07,75,42.17,56.12,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-04,all,unknown,1,590,NA,NA,NA,2.43,NA,25,49.66,36.84,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-05,all,fully_vaccinated,2,28,1054535,0.19,NA,0.57,0.05,18.18,2.34,7.04,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-05,all,partially_vaccinated,0,71,985151,0,NA,0,0,0,5.92,0,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-05,all,not_vaccinated,9,510,6669669,0.13,NA,3.43,0.05,81.82,42.54,47.79,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-05,all,unknown,0,590,NA,NA,NA,2.43,NA,0,49.21,45.17,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-06,all,fully_vaccinated,0,28,1086317,0,NA,0.43,0.04,0,2.33,5.45,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-06,all,partially_vaccinated,0,71,1013550,0,NA,0,0,0,5.9,0,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-06,all,not_vaccinated,1,511,6609488,0.02,NA,3,0.05,25,42.48,45.57,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-06,all,unknown,3,593,NA,NA,NA,2.43,NA,75,49.29,48.98,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-07,all,fully_vaccinated,0,28,1117303,0,NA,0.43,0.04,0,2.31,4.98,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-07,all,partially_vaccinated,0,71,1038856,0,NA,0,0,0,5.87,0,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-07,all,not_vaccinated,4,515,6553196,0.06,NA,3.14,0.05,57.14,42.56,46.99,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-07,all,unknown,3,596,NA,NA,NA,2.43,NA,42.86,49.26,48.03,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-08,all,fully_vaccinated,0,28,1127967,0,NA,0.43,0.04,0,2.3,4.98,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-08,all,partially_vaccinated,0,71,1058446,0,NA,0,0,0,5.84,0,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-08,all,not_vaccinated,0,515,6522942,0,NA,3.14,0.05,0,42.39,46.99,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-08,all,unknown,5,601,NA,NA,NA,2.43,NA,100,49.47,48.03,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-09,all,fully_vaccinated,0,28,1131346,0,NA,0.14,0.01,0,2.3,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-09,all,partially_vaccinated,0,71,1068068,0,NA,0,0,0,5.82,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-09,all,not_vaccinated,2,517,6509941,0.03,NA,1.86,0.03,40,42.38,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-09,all,unknown,3,604,NA,NA,NA,2.43,NA,60,49.51,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-10,all,fully_vaccinated,1,29,1165698,0.09,NA,0.14,0.01,16.67,2.37,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-10,all,partially_vaccinated,0,71,1081521,0,NA,0,0,0,5.79,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-10,all,not_vaccinated,3,520,6462136,0.05,NA,2.29,0.04,50,42.41,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-10,all,unknown,2,606,NA,NA,NA,2.14,NA,33.33,49.43,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-11,all,fully_vaccinated,0,29,1206767,0,NA,0.14,0.01,0,2.36,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-11,all,partially_vaccinated,0,71,1097012,0,NA,0,0,0,5.77,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-11,all,not_vaccinated,3,523,6405576,0.05,NA,1.71,0.03,75,42.52,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-11,all,unknown,1,607,NA,NA,NA,2.29,NA,25,49.35,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-12,all,fully_vaccinated,0,29,1250162,0,NA,0.14,0.01,NA,2.36,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-12,all,partially_vaccinated,0,71,1109521,0,NA,0,0,NA,5.77,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-12,all,not_vaccinated,0,523,6349672,0,NA,1.86,0.03,NA,42.52,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-12,all,unknown,0,607,NA,NA,NA,1.71,NA,NA,49.35,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-13,all,fully_vaccinated,0,29,1266155,0,NA,0.29,0.02,0,2.35,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-13,all,partially_vaccinated,0,71,1124335,0,NA,0.14,0.01,0,5.75,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-13,all,not_vaccinated,4,527,6318865,0.06,NA,2.57,0.04,80,42.67,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-13,all,unknown,1,608,NA,NA,NA,1.29,NA,20,49.23,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-14,all,fully_vaccinated,0,29,1303144,0,NA,0.14,0.01,0,2.34,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-14,all,partially_vaccinated,0,71,1133419,0,NA,0.14,0.01,0,5.73,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-14,all,not_vaccinated,0,527,6272792,0,NA,2.14,0.03,0,42.53,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-14,all,unknown,4,612,NA,NA,NA,1.14,NA,100,49.39,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-15,all,fully_vaccinated,0,29,1316317,0,NA,0.14,0.01,0,2.34,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-15,all,partially_vaccinated,0,71,1151914,0,NA,0.14,0.01,0,5.72,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-15,all,not_vaccinated,1,528,6241124,0.02,NA,2.14,0.03,50,42.55,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-15,all,unknown,1,613,NA,NA,NA,1,NA,50,49.4,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-16,all,fully_vaccinated,1,30,1320686,0.08,NA,0.14,0.01,11.11,2.4,1.59,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-16,all,partially_vaccinated,1,72,1162674,0.09,NA,0.14,0.01,11.11,5.76,1.59,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-16,all,not_vaccinated,7,535,6225995,0.11,NA,2.71,0.04,77.78,42.8,53.49,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-16,all,unknown,0,613,NA,NA,NA,1.29,NA,0,49.04,43.33,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-17,all,fully_vaccinated,0,30,1363091,0,NA,0.14,0.01,0,2.4,1.59,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-17,all,partially_vaccinated,0,72,1163817,0,NA,0.14,0.01,0,5.76,1.59,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-17,all,not_vaccinated,0,535,6182447,0,NA,2.57,0.04,0,42.77,56.35,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-17,all,unknown,1,614,NA,NA,NA,1.14,NA,100,49.08,40.48,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-18,all,fully_vaccinated,0,30,1412126,0,NA,0.29,0.02,0,2.39,3.02,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-18,all,partially_vaccinated,0,72,1168439,0,NA,0.14,0.01,0,5.74,1.59,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-18,all,not_vaccinated,3,538,6128790,0.05,NA,3.43,0.06,100,42.9,64.92,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-18,all,unknown,0,614,NA,NA,NA,1,NA,0,48.96,30.48,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-19,all,fully_vaccinated,0,30,1459220,0,NA,0.29,0.02,0,2.38,3.02,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-19,all,partially_vaccinated,0,72,1178944,0,NA,0.14,0.01,0,5.71,1.59,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-19,all,not_vaccinated,4,542,6071191,0.07,NA,3.86,0.06,66.67,43.02,69.21,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-19,all,unknown,2,616,NA,NA,NA,1,NA,33.33,48.89,26.19,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-20,all,fully_vaccinated,0,30,1512024,0,NA,0.29,0.02,0,2.38,4.29,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-20,all,partially_vaccinated,0,72,1185367,0,NA,0,0,0,5.7,0,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-20,all,not_vaccinated,3,545,6011964,0.05,NA,3.29,0.05,100,43.15,66.67,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-20,all,unknown,0,616,NA,NA,NA,1.14,NA,0,48.77,29.05,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-21,all,fully_vaccinated,1,31,1558641,0.06,NA,0.29,0.02,10,2.44,4.29,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-21,all,partially_vaccinated,0,72,1196243,0,NA,0,0,0,5.66,0,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-21,all,not_vaccinated,6,551,5954471,0.1,NA,3.71,0.06,60,43.28,77.38,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-21,all,unknown,3,619,NA,NA,NA,1.14,NA,30,48.63,18.33,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-22,all,fully_vaccinated,0,31,1575658,0,NA,0.43,0.03,0,2.43,7.86,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-22,all,partially_vaccinated,0,72,1210695,0,NA,0,0,0,5.63,0,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-22,all,not_vaccinated,4,555,5923002,0.07,NA,3.57,0.06,80,43.43,70.24,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-22,all,unknown,1,620,NA,NA,NA,1.29,NA,20,48.51,21.9,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-23,all,fully_vaccinated,1,32,1581767,0.06,NA,0.43,0.03,20,2.49,7.86,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-23,all,partially_vaccinated,0,72,1217691,0,NA,0,0,0,5.61,0,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-23,all,not_vaccinated,3,558,5909897,0.05,NA,3.14,0.05,60,43.49,67.86,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-23,all,unknown,1,621,NA,NA,NA,1.14,NA,20,48.4,24.29,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-24,all,fully_vaccinated,0,32,1601421,0,NA,0.43,0.03,0,2.49,7.86,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-24,all,partially_vaccinated,0,72,1229521,0,NA,0,0,0,5.59,0,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-24,all,not_vaccinated,3,561,5878413,0.05,NA,3,0.05,75,43.59,63.1,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-24,all,unknown,1,622,NA,NA,NA,1.29,NA,25,48.33,29.05,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-25,all,fully_vaccinated,1,33,1654116,0.06,NA,0.29,0.02,25,2.56,6.43,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-25,all,partially_vaccinated,0,72,1228004,0,NA,0,0,0,5.58,0,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-25,all,not_vaccinated,2,563,5827235,0.03,NA,2.29,0.04,50,43.61,61.67,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-25,all,unknown,1,623,NA,NA,NA,1,NA,25,48.26,31.9,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-26,all,fully_vaccinated,0,33,1708075,0,NA,0.43,0.03,0,2.55,10,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-26,all,partially_vaccinated,0,72,1229526,0,NA,0,0,0,5.57,0,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-26,all,not_vaccinated,1,564,5771754,0.02,NA,1.86,0.03,50,43.62,53.81,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-26,all,unknown,1,624,NA,NA,NA,1.14,NA,50,48.26,36.19,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-27,all,fully_vaccinated,0,33,1760717,0,NA,0.29,0.02,0,2.55,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-27,all,partially_vaccinated,0,72,1234751,0,NA,0,0,0,5.56,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-27,all,not_vaccinated,2,566,5713887,0.04,NA,1.43,0.03,66.67,43.67,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-27,all,unknown,1,625,NA,NA,NA,1,NA,33.33,48.23,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-28,all,fully_vaccinated,0,33,1815472,0,NA,0.29,0.02,0,2.54,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-28,all,partially_vaccinated,0,72,1233202,0,NA,0,0,0,5.55,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-28,all,not_vaccinated,1,567,5660681,0.02,NA,1.29,0.02,50,43.68,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-28,all,unknown,1,626,NA,NA,NA,0.86,NA,50,48.23,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-29,all,fully_vaccinated,1,34,1841928,0.05,NA,0.29,0.02,25,2.61,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-29,all,partially_vaccinated,0,72,1235648,0,NA,0,0,0,5.53,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-29,all,not_vaccinated,1,568,5631779,0.02,NA,1,0.02,25,43.63,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-29,all,unknown,2,628,NA,NA,NA,0.71,NA,50,48.23,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-30,all,fully_vaccinated,0,34,1852914,0,NA,0.43,0.02,NA,2.61,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-30,all,partially_vaccinated,0,72,1238769,0,NA,0,0,NA,5.53,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-30,all,not_vaccinated,0,568,5617672,0,NA,1.14,0.02,NA,43.63,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-30,all,unknown,0,628,NA,NA,NA,0.57,NA,NA,48.23,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-31,all,fully_vaccinated,0,34,1902875,0,NA,0.43,0.02,0,2.61,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-31,all,partially_vaccinated,0,72,1234475,0,NA,0,0,0,5.52,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-31,all,not_vaccinated,2,570,5572005,0.04,NA,1.57,0.03,100,43.71,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-05-31,all,unknown,0,628,NA,NA,NA,0.57,NA,0,48.16,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-06-01,all,fully_vaccinated,1,35,1957831,0.05,NA,0.43,0.02,100,2.68,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-06-01,all,partially_vaccinated,0,72,1235970,0,NA,0,0,0,5.52,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-06-01,all,not_vaccinated,0,570,5515554,0,NA,2,0.04,0,43.68,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-06-01,all,unknown,0,628,NA,NA,NA,0.43,NA,0,48.12,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-06-02,all,fully_vaccinated,1,36,2013226,0.05,NA,0.43,0.02,33.33,2.75,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-06-02,all,partially_vaccinated,0,72,1240641,0,NA,0,0,0,5.5,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-06-02,all,not_vaccinated,2,572,5455488,0.04,NA,1.86,0.03,66.67,43.73,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-06-02,all,unknown,0,628,NA,NA,NA,0.29,NA,0,48.01,NA,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-06-03,all,fully_vaccinated,0,36,2063169,0,NA,0.57,0.03,0,2.74,28.57,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-06-03,all,partially_vaccinated,0,72,1247090,0,NA,0,0,0,5.48,0,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-06-03,all,not_vaccinated,5,577,5399096,0.09,NA,2.29,0.04,83.33,43.91,57.14,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-06-03,all,unknown,1,629,NA,NA,NA,0.57,NA,16.67,47.87,14.29,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-06-04,all,fully_vaccinated,0,36,2119847,0,NA,0.57,0.03,0,2.73,28.57,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-06-04,all,partially_vaccinated,0,72,1247979,0,NA,0,0,0,5.46,0,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-06-04,all,not_vaccinated,4,581,5341529,0.07,NA,2.14,0.04,100,44.08,50,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-06-04,all,unknown,0,629,NA,NA,NA,0.71,NA,0,47.72,21.43,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-06-05,all,fully_vaccinated,1,37,2150233,0.05,NA,0.43,0.02,50,2.8,14.29,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-06-05,all,partially_vaccinated,0,72,1262391,0,NA,0,0,0,5.45,0,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-06-05,all,not_vaccinated,0,581,5296731,0,NA,2.29,0.04,0,44.02,57.14,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-06-05,all,unknown,1,630,NA,NA,NA,0.86,NA,50,47.73,28.57,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-06-06,all,fully_vaccinated,1,38,2162474,0.05,NA,0.29,0.01,16.67,2.87,9.52,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
2021-06-06,all,partially_vaccinated,0,72,1266185,0,NA,0.14,0.01,0,5.43,4.76,CHFL,COVID19Death,vaccine,limited,2022-05-03_06-06-15
