date,geoRegion,ageRange,sex,cases,hosps,deaths
202106,UR,50 - 59,unknown,0,0,0
202106,UR,60 - 69,male,1,0,0
202106,UR,60 - 69,female,0,0,0
202106,UR,60 - 69,unknown,0,0,0
202106,UR,70 - 79,male,1,0,0
202106,UR,70 - 79,female,1,1,0
202106,UR,70 - 79,unknown,0,0,0
202106,UR,80+,male,1,1,0
202106,UR,80+,female,0,1,1
202106,UR,80+,unknown,0,0,0
202106,UR,unknown,male,0,0,0
202106,UR,unknown,female,0,0,0
202106,UR,unknown,unknown,0,0,0
202106,VD,0 - 9,male,7,0,0
202106,VD,0 - 9,female,8,0,0
202106,VD,0 - 9,unknown,0,0,0
202106,VD,10 - 19,male,71,0,0
202106,VD,10 - 19,female,54,1,0
202106,VD,10 - 19,unknown,0,0,0
202106,VD,20 - 29,male,63,0,0
202106,VD,20 - 29,female,108,0,0
202106,VD,20 - 29,unknown,0,0,0
202106,VD,30 - 39,male,86,0,0
202106,VD,30 - 39,female,94,0,0
202106,VD,30 - 39,unknown,0,0,0
202106,VD,40 - 49,male,111,3,0
202106,VD,40 - 49,female,118,1,0
202106,VD,40 - 49,unknown,0,0,0
202106,VD,50 - 59,male,65,5,0
202106,VD,50 - 59,female,86,3,0
202106,VD,50 - 59,unknown,0,0,0
202106,VD,60 - 69,male,62,5,0
202106,VD,60 - 69,female,44,1,0
202106,VD,60 - 69,unknown,0,0,0
202106,VD,70 - 79,male,26,4,1
202106,VD,70 - 79,female,25,3,2
202106,VD,70 - 79,unknown,0,0,0
202106,VD,80+,male,16,5,5
202106,VD,80+,female,25,10,2
202106,VD,80+,unknown,0,0,0
202106,VD,unknown,male,0,0,0
202106,VD,unknown,female,0,0,0
202106,VD,unknown,unknown,0,0,0
202106,VS,0 - 9,male,7,0,0
202106,VS,0 - 9,female,14,0,0
202106,VS,0 - 9,unknown,0,0,0
202106,VS,10 - 19,male,23,1,0
202106,VS,10 - 19,female,22,0,0
202106,VS,10 - 19,unknown,0,0,0
202106,VS,20 - 29,male,36,0,0
202106,VS,20 - 29,female,36,0,0
202106,VS,20 - 29,unknown,0,0,0
202106,VS,30 - 39,male,39,0,0
202106,VS,30 - 39,female,32,0,0
202106,VS,30 - 39,unknown,0,0,0
202106,VS,40 - 49,male,34,0,1
202106,VS,40 - 49,female,34,0,0
202106,VS,40 - 49,unknown,0,0,0
202106,VS,50 - 59,male,34,1,0
202106,VS,50 - 59,female,37,0,1
202106,VS,50 - 59,unknown,0,0,0
202106,VS,60 - 69,male,19,0,0
202106,VS,60 - 69,female,15,0,0
202106,VS,60 - 69,unknown,0,0,0
202106,VS,70 - 79,male,14,1,1
202106,VS,70 - 79,female,11,0,0
202106,VS,70 - 79,unknown,0,0,0
202106,VS,80+,male,5,2,1
202106,VS,80+,female,12,0,5
202106,VS,80+,unknown,0,0,0
202106,VS,unknown,male,0,0,0
202106,VS,unknown,female,0,0,0
202106,VS,unknown,unknown,0,0,0
202106,ZG,0 - 9,male,6,0,0
202106,ZG,0 - 9,female,4,0,0
202106,ZG,0 - 9,unknown,0,0,0
202106,ZG,10 - 19,male,7,0,0
202106,ZG,10 - 19,female,8,0,0
202106,ZG,10 - 19,unknown,0,0,0
202106,ZG,20 - 29,male,14,1,0
202106,ZG,20 - 29,female,6,0,0
202106,ZG,20 - 29,unknown,0,0,0
202106,ZG,30 - 39,male,5,0,0
202106,ZG,30 - 39,female,11,0,0
202106,ZG,30 - 39,unknown,0,0,0
202106,ZG,40 - 49,male,12,0,0
202106,ZG,40 - 49,female,7,0,0
202106,ZG,40 - 49,unknown,0,0,0
202106,ZG,50 - 59,male,12,0,0
202106,ZG,50 - 59,female,18,0,0
202106,ZG,50 - 59,unknown,0,0,0
202106,ZG,60 - 69,male,6,0,0
202106,ZG,60 - 69,female,3,0,0
202106,ZG,60 - 69,unknown,0,0,0
202106,ZG,70 - 79,male,0,0,0
202106,ZG,70 - 79,female,1,0,0
202106,ZG,70 - 79,unknown,0,0,0
202106,ZG,80+,male,2,0,0
202106,ZG,80+,female,6,1,0
202106,ZG,80+,unknown,0,0,0
202106,ZG,unknown,male,0,0,0
202106,ZG,unknown,female,0,0,0
202106,ZG,unknown,unknown,0,0,0
202106,ZH,0 - 9,male,45,1,0
202106,ZH,0 - 9,female,32,0,0
202106,ZH,0 - 9,unknown,0,0,0
202106,ZH,10 - 19,male,75,1,0
202106,ZH,10 - 19,female,73,0,0
202106,ZH,10 - 19,unknown,0,0,0
202106,ZH,20 - 29,male,108,0,0
202106,ZH,20 - 29,female,115,1,0
202106,ZH,20 - 29,unknown,0,0,0
202106,ZH,30 - 39,male,99,0,0
202106,ZH,30 - 39,female,108,0,0
202106,ZH,30 - 39,unknown,0,0,0
202106,ZH,40 - 49,male,116,2,0
202106,ZH,40 - 49,female,111,2,0
202106,ZH,40 - 49,unknown,0,0,0
202106,ZH,50 - 59,male,71,5,0
202106,ZH,50 - 59,female,84,5,1
202106,ZH,50 - 59,unknown,0,0,0
202106,ZH,60 - 69,male,48,4,2
202106,ZH,60 - 69,female,51,6,1
202106,ZH,60 - 69,unknown,0,0,0
202106,ZH,70 - 79,male,28,8,2
202106,ZH,70 - 79,female,22,4,0
202106,ZH,70 - 79,unknown,0,0,0
202106,ZH,80+,male,22,12,10
202106,ZH,80+,female,56,13,7
202106,ZH,80+,unknown,0,0,0
202106,ZH,unknown,male,0,0,0
202106,ZH,unknown,female,0,0,0
202106,ZH,unknown,unknown,0,0,0
202106,FL,0 - 9,male,0,0,0
202106,FL,0 - 9,female,0,0,0
202106,FL,0 - 9,unknown,0,0,0
202106,FL,10 - 19,male,0,0,0
202106,FL,10 - 19,female,2,0,0
202106,FL,10 - 19,unknown,0,0,0
202106,FL,20 - 29,male,0,0,0
202106,FL,20 - 29,female,2,0,0
202106,FL,20 - 29,unknown,0,0,0
202106,FL,30 - 39,male,1,0,0
202106,FL,30 - 39,female,3,0,0
202106,FL,30 - 39,unknown,0,0,0
202106,FL,40 - 49,male,0,0,0
202106,FL,40 - 49,female,1,0,0
202106,FL,40 - 49,unknown,0,0,0
202106,FL,50 - 59,male,1,0,0
202106,FL,50 - 59,female,2,1,0
202106,FL,50 - 59,unknown,0,0,0
202106,FL,60 - 69,male,1,0,0
202106,FL,60 - 69,female,0,0,0
202106,FL,60 - 69,unknown,0,0,0
202106,FL,70 - 79,male,1,0,1
202106,FL,70 - 79,female,1,0,0
202106,FL,70 - 79,unknown,0,0,0
202106,FL,80+,male,0,0,0
202106,FL,80+,female,1,0,0
202106,FL,80+,unknown,0,0,0
202106,FL,unknown,male,0,0,0
202106,FL,unknown,female,0,0,0
202106,FL,unknown,unknown,0,0,0
202106,CH,0 - 9,male,177,3,0
202106,CH,0 - 9,female,165,1,0
202106,CH,0 - 9,unknown,0,0,0
202106,CH,10 - 19,male,525,2,0
202106,CH,10 - 19,female,502,1,0
202106,CH,10 - 19,unknown,1,0,0
202106,CH,20 - 29,male,611,5,0
202106,CH,20 - 29,female,637,5,0
202106,CH,20 - 29,unknown,0,0,0
202106,CH,30 - 39,male,633,3,0
202106,CH,30 - 39,female,714,5,0
202106,CH,30 - 39,unknown,1,0,0
202106,CH,40 - 49,male,665,15,1
202106,CH,40 - 49,female,682,10,1
202106,CH,40 - 49,unknown,1,0,0
202106,CH,50 - 59,male,547,26,1
202106,CH,50 - 59,female,596,17,3
202106,CH,50 - 59,unknown,1,0,0
202106,CH,60 - 69,male,349,32,11
202106,CH,60 - 69,female,303,22,2
202106,CH,60 - 69,unknown,0,0,0
202106,CH,70 - 79,male,203,39,14
202106,CH,70 - 79,female,181,30,9
202106,CH,70 - 79,unknown,0,0,0
202106,CH,80+,male,145,54,47
202106,CH,80+,female,226,59,39
202106,CH,80+,unknown,0,0,0
202106,CH,unknown,male,0,0,0
202106,CH,unknown,female,0,0,0
202106,CH,unknown,unknown,0,0,0
202106,CHFL,0 - 9,male,177,3,0
202106,CHFL,0 - 9,female,165,1,0
202106,CHFL,0 - 9,unknown,0,0,0
202106,CHFL,10 - 19,male,525,2,0
202106,CHFL,10 - 19,female,504,1,0
202106,CHFL,10 - 19,unknown,1,0,0
202106,CHFL,20 - 29,male,611,5,0
202106,CHFL,20 - 29,female,639,5,0
202106,CHFL,20 - 29,unknown,0,0,0
202106,CHFL,30 - 39,male,634,3,0
202106,CHFL,30 - 39,female,717,5,0
202106,CHFL,30 - 39,unknown,1,0,0
202106,CHFL,40 - 49,male,665,15,1
202106,CHFL,40 - 49,female,683,10,1
202106,CHFL,40 - 49,unknown,1,0,0
202106,CHFL,50 - 59,male,548,26,1
202106,CHFL,50 - 59,female,598,18,3
202106,CHFL,50 - 59,unknown,1,0,0
202106,CHFL,60 - 69,male,350,32,11
202106,CHFL,60 - 69,female,303,22,2
202106,CHFL,60 - 69,unknown,0,0,0
202106,CHFL,70 - 79,male,204,39,15
202106,CHFL,70 - 79,female,182,30,9
202106,CHFL,70 - 79,unknown,0,0,0
202106,CHFL,80+,male,145,54,47
202106,CHFL,80+,female,227,59,39
202106,CHFL,80+,unknown,0,0,0
202106,CHFL,unknown,male,0,0,0
202106,CHFL,unknown,female,0,0,0
202106,CHFL,unknown,unknown,0,0,0
202107,AG,0 - 9,male,6,0,0
202107,AG,0 - 9,female,9,0,0
202107,AG,0 - 9,unknown,0,0,0
202107,AG,10 - 19,male,30,0,0
202107,AG,10 - 19,female,20,0,0
202107,AG,10 - 19,unknown,0,0,0
202107,AG,20 - 29,male,46,0,0
202107,AG,20 - 29,female,32,0,0
202107,AG,20 - 29,unknown,0,0,0
202107,AG,30 - 39,male,37,0,0
202107,AG,30 - 39,female,23,0,0
202107,AG,30 - 39,unknown,0,0,0
202107,AG,40 - 49,male,34,3,0
202107,AG,40 - 49,female,32,0,0
202107,AG,40 - 49,unknown,0,0,0
202107,AG,50 - 59,male,44,3,0
202107,AG,50 - 59,female,41,0,0
202107,AG,50 - 59,unknown,0,0,0
202107,AG,60 - 69,male,19,1,2
202107,AG,60 - 69,female,13,0,0
202107,AG,60 - 69,unknown,0,0,0
202107,AG,70 - 79,male,8,2,1
202107,AG,70 - 79,female,9,4,0
202107,AG,70 - 79,unknown,0,0,0
202107,AG,80+,male,2,1,1
202107,AG,80+,female,9,1,1
202107,AG,80+,unknown,0,0,0
202107,AG,unknown,male,0,0,0
202107,AG,unknown,female,0,0,0
202107,AG,unknown,unknown,0,0,0
202107,AI,0 - 9,male,0,0,0
202107,AI,0 - 9,female,0,0,0
202107,AI,0 - 9,unknown,0,0,0
202107,AI,10 - 19,male,0,0,0
202107,AI,10 - 19,female,1,0,0
202107,AI,10 - 19,unknown,0,0,0
202107,AI,20 - 29,male,3,0,0
202107,AI,20 - 29,female,1,0,0
202107,AI,20 - 29,unknown,0,0,0
202107,AI,30 - 39,male,1,0,0
202107,AI,30 - 39,female,0,0,0
202107,AI,30 - 39,unknown,0,0,0
202107,AI,40 - 49,male,0,0,0
202107,AI,40 - 49,female,1,0,0
202107,AI,40 - 49,unknown,0,0,0
202107,AI,50 - 59,male,1,0,0
202107,AI,50 - 59,female,1,0,0
202107,AI,50 - 59,unknown,0,0,0
202107,AI,60 - 69,male,0,0,0
202107,AI,60 - 69,female,0,0,0
202107,AI,60 - 69,unknown,0,0,0
202107,AI,70 - 79,male,1,0,0
202107,AI,70 - 79,female,0,0,0
202107,AI,70 - 79,unknown,0,0,0
202107,AI,80+,male,0,0,0
202107,AI,80+,female,0,0,0
202107,AI,80+,unknown,0,0,0
202107,AI,unknown,male,0,0,0
202107,AI,unknown,female,0,0,0
202107,AI,unknown,unknown,0,0,0
202107,AR,0 - 9,male,0,0,0
202107,AR,0 - 9,female,0,0,0
202107,AR,0 - 9,unknown,0,0,0
202107,AR,10 - 19,male,8,0,0
202107,AR,10 - 19,female,5,0,0
202107,AR,10 - 19,unknown,0,0,0
202107,AR,20 - 29,male,3,0,0
202107,AR,20 - 29,female,1,0,0
202107,AR,20 - 29,unknown,0,0,0
202107,AR,30 - 39,male,1,0,0
202107,AR,30 - 39,female,2,0,0
202107,AR,30 - 39,unknown,0,0,0
202107,AR,40 - 49,male,2,0,0
202107,AR,40 - 49,female,4,0,0
202107,AR,40 - 49,unknown,0,0,0
202107,AR,50 - 59,male,3,0,0
202107,AR,50 - 59,female,3,1,0
202107,AR,50 - 59,unknown,0,0,0
202107,AR,60 - 69,male,3,0,0
202107,AR,60 - 69,female,3,0,0
202107,AR,60 - 69,unknown,0,0,0
202107,AR,70 - 79,male,0,0,0
202107,AR,70 - 79,female,0,0,0
202107,AR,70 - 79,unknown,0,0,0
202107,AR,80+,male,0,0,0
202107,AR,80+,female,0,0,0
202107,AR,80+,unknown,0,0,0
202107,AR,unknown,male,0,0,0
202107,AR,unknown,female,0,0,0
202107,AR,unknown,unknown,0,0,0
202107,BE,0 - 9,male,4,0,0
202107,BE,0 - 9,female,10,0,0
202107,BE,0 - 9,unknown,0,0,0
202107,BE,10 - 19,male,36,0,0
202107,BE,10 - 19,female,31,0,0
202107,BE,10 - 19,unknown,0,0,0
202107,BE,20 - 29,male,52,0,0
202107,BE,20 - 29,female,59,0,0
202107,BE,20 - 29,unknown,0,0,0
202107,BE,30 - 39,male,51,1,0
202107,BE,30 - 39,female,46,0,0
202107,BE,30 - 39,unknown,0,0,0
202107,BE,40 - 49,male,40,0,0
202107,BE,40 - 49,female,53,0,0
202107,BE,40 - 49,unknown,0,0,0
202107,BE,50 - 59,male,43,2,0
202107,BE,50 - 59,female,26,0,0
202107,BE,50 - 59,unknown,0,0,0
202107,BE,60 - 69,male,29,1,0
202107,BE,60 - 69,female,26,4,0
202107,BE,60 - 69,unknown,0,0,0
202107,BE,70 - 79,male,10,4,1
202107,BE,70 - 79,female,12,5,1
202107,BE,70 - 79,unknown,0,0,0
202107,BE,80+,male,9,1,3
202107,BE,80+,female,17,4,3
202107,BE,80+,unknown,0,0,0
202107,BE,unknown,male,0,0,0
202107,BE,unknown,female,0,0,0
202107,BE,unknown,unknown,0,0,0
202107,BL,0 - 9,male,9,0,0
202107,BL,0 - 9,female,2,0,0
202107,BL,0 - 9,unknown,0,0,0
202107,BL,10 - 19,male,16,0,0
202107,BL,10 - 19,female,19,1,0
202107,BL,10 - 19,unknown,0,0,0
202107,BL,20 - 29,male,13,0,0
202107,BL,20 - 29,female,18,0,0
202107,BL,20 - 29,unknown,0,0,0
202107,BL,30 - 39,male,16,0,0
202107,BL,30 - 39,female,16,0,0
202107,BL,30 - 39,unknown,0,0,0
202107,BL,40 - 49,male,12,0,0
202107,BL,40 - 49,female,18,0,0
202107,BL,40 - 49,unknown,0,0,0
202107,BL,50 - 59,male,15,0,0
202107,BL,50 - 59,female,22,0,0
202107,BL,50 - 59,unknown,0,0,0
202107,BL,60 - 69,male,10,0,0
202107,BL,60 - 69,female,8,1,0
202107,BL,60 - 69,unknown,0,0,0
202107,BL,70 - 79,male,3,2,0
202107,BL,70 - 79,female,5,2,0
202107,BL,70 - 79,unknown,0,0,0
202107,BL,80+,male,5,0,0
202107,BL,80+,female,3,1,0
202107,BL,80+,unknown,0,0,0
202107,BL,unknown,male,0,0,0
202107,BL,unknown,female,0,0,0
202107,BL,unknown,unknown,0,0,0
202107,BS,0 - 9,male,2,0,0
202107,BS,0 - 9,female,3,0,0
202107,BS,0 - 9,unknown,0,0,0
202107,BS,10 - 19,male,7,0,0
202107,BS,10 - 19,female,7,0,0
202107,BS,10 - 19,unknown,0,0,0
202107,BS,20 - 29,male,9,0,0
202107,BS,20 - 29,female,7,0,0
202107,BS,20 - 29,unknown,0,0,0
202107,BS,30 - 39,male,7,0,0
202107,BS,30 - 39,female,10,0,0
202107,BS,30 - 39,unknown,0,0,0
202107,BS,40 - 49,male,8,0,0
202107,BS,40 - 49,female,7,0,0
202107,BS,40 - 49,unknown,0,0,0
202107,BS,50 - 59,male,6,1,0
202107,BS,50 - 59,female,5,0,0
202107,BS,50 - 59,unknown,0,0,0
202107,BS,60 - 69,male,4,0,0
202107,BS,60 - 69,female,2,0,0
202107,BS,60 - 69,unknown,0,0,0
202107,BS,70 - 79,male,2,0,0
202107,BS,70 - 79,female,2,0,0
202107,BS,70 - 79,unknown,0,0,0
202107,BS,80+,male,2,2,1
202107,BS,80+,female,2,0,2
202107,BS,80+,unknown,0,0,0
202107,BS,unknown,male,0,0,0
202107,BS,unknown,female,0,0,0
202107,BS,unknown,unknown,0,0,0
202107,FR,0 - 9,male,3,0,0
202107,FR,0 - 9,female,0,0,0
202107,FR,0 - 9,unknown,0,0,0
202107,FR,10 - 19,male,16,0,0
202107,FR,10 - 19,female,9,0,0
202107,FR,10 - 19,unknown,0,0,0
202107,FR,20 - 29,male,30,0,0
202107,FR,20 - 29,female,26,1,0
202107,FR,20 - 29,unknown,0,0,0
202107,FR,30 - 39,male,27,0,0
202107,FR,30 - 39,female,28,0,0
202107,FR,30 - 39,unknown,0,0,0
202107,FR,40 - 49,male,25,0,0
202107,FR,40 - 49,female,26,0,0
202107,FR,40 - 49,unknown,0,0,0
202107,FR,50 - 59,male,18,0,0
202107,FR,50 - 59,female,26,0,0
202107,FR,50 - 59,unknown,0,0,0
202107,FR,60 - 69,male,9,1,0
202107,FR,60 - 69,female,12,0,0
202107,FR,60 - 69,unknown,0,0,0
202107,FR,70 - 79,male,2,2,0
202107,FR,70 - 79,female,4,1,0
202107,FR,70 - 79,unknown,0,0,0
202107,FR,80+,male,5,4,1
202107,FR,80+,female,5,1,0
202107,FR,80+,unknown,0,0,0
202107,FR,unknown,male,0,0,0
202107,FR,unknown,female,0,0,0
202107,FR,unknown,unknown,0,0,0
202107,GE,0 - 9,male,8,0,0
202107,GE,0 - 9,female,9,0,0
202107,GE,0 - 9,unknown,0,0,0
202107,GE,10 - 19,male,39,0,0
202107,GE,10 - 19,female,39,1,0
202107,GE,10 - 19,unknown,0,0,0
202107,GE,20 - 29,male,45,1,0
202107,GE,20 - 29,female,62,1,0
202107,GE,20 - 29,unknown,0,0,0
202107,GE,30 - 39,male,60,0,0
202107,GE,30 - 39,female,75,3,0
202107,GE,30 - 39,unknown,0,0,0
202107,GE,40 - 49,male,46,0,0
202107,GE,40 - 49,female,67,1,0
202107,GE,40 - 49,unknown,0,0,0
202107,GE,50 - 59,male,55,1,0
202107,GE,50 - 59,female,59,0,0
202107,GE,50 - 59,unknown,0,0,0
202107,GE,60 - 69,male,22,2,0
202107,GE,60 - 69,female,36,0,0
202107,GE,60 - 69,unknown,0,0,0
202107,GE,70 - 79,male,18,1,0
202107,GE,70 - 79,female,12,2,0
202107,GE,70 - 79,unknown,0,0,0
202107,GE,80+,male,12,7,1
202107,GE,80+,female,22,5,3
202107,GE,80+,unknown,0,0,0
202107,GE,unknown,male,0,0,0
202107,GE,unknown,female,0,0,0
202107,GE,unknown,unknown,0,0,0
202107,GL,0 - 9,male,0,0,0
202107,GL,0 - 9,female,0,0,0
202107,GL,0 - 9,unknown,0,0,0
202107,GL,10 - 19,male,0,0,0
202107,GL,10 - 19,female,0,0,0
202107,GL,10 - 19,unknown,0,0,0
202107,GL,20 - 29,male,1,0,0
202107,GL,20 - 29,female,3,0,0
202107,GL,20 - 29,unknown,0,0,0
202107,GL,30 - 39,male,0,0,0
202107,GL,30 - 39,female,1,0,0
202107,GL,30 - 39,unknown,0,0,0
202107,GL,40 - 49,male,0,0,0
202107,GL,40 - 49,female,2,0,0
202107,GL,40 - 49,unknown,0,0,0
202107,GL,50 - 59,male,1,0,0
202107,GL,50 - 59,female,2,0,0
202107,GL,50 - 59,unknown,0,0,0
202107,GL,60 - 69,male,5,1,1
202107,GL,60 - 69,female,1,0,0
202107,GL,60 - 69,unknown,0,0,0
202107,GL,70 - 79,male,2,0,0
202107,GL,70 - 79,female,2,0,0
202107,GL,70 - 79,unknown,0,0,0
202107,GL,80+,male,0,0,0
202107,GL,80+,female,1,2,0
202107,GL,80+,unknown,0,0,0
202107,GL,unknown,male,0,0,0
202107,GL,unknown,female,0,0,0
202107,GL,unknown,unknown,0,0,0
202107,GR,0 - 9,male,4,0,0
202107,GR,0 - 9,female,6,0,0
202107,GR,0 - 9,unknown,0,0,0
202107,GR,10 - 19,male,6,0,0
202107,GR,10 - 19,female,7,0,0
202107,GR,10 - 19,unknown,0,0,0
202107,GR,20 - 29,male,8,0,0
202107,GR,20 - 29,female,8,0,0
202107,GR,20 - 29,unknown,0,0,0
202107,GR,30 - 39,male,12,0,0
202107,GR,30 - 39,female,4,0,0
202107,GR,30 - 39,unknown,0,0,0
202107,GR,40 - 49,male,10,0,0
202107,GR,40 - 49,female,9,0,0
202107,GR,40 - 49,unknown,0,0,0
202107,GR,50 - 59,male,12,0,0
202107,GR,50 - 59,female,9,0,0
202107,GR,50 - 59,unknown,0,0,0
202107,GR,60 - 69,male,8,1,0
202107,GR,60 - 69,female,6,0,0
202107,GR,60 - 69,unknown,0,0,0
202107,GR,70 - 79,male,3,2,0
202107,GR,70 - 79,female,1,0,0
202107,GR,70 - 79,unknown,0,0,0
202107,GR,80+,male,2,1,0
202107,GR,80+,female,4,1,1
202107,GR,80+,unknown,0,0,0
202107,GR,unknown,male,0,0,0
202107,GR,unknown,female,0,0,0
202107,GR,unknown,unknown,0,0,0
202107,JU,0 - 9,male,1,0,0
202107,JU,0 - 9,female,0,0,0
202107,JU,0 - 9,unknown,0,0,0
202107,JU,10 - 19,male,11,0,0
202107,JU,10 - 19,female,10,0,0
202107,JU,10 - 19,unknown,0,0,0
202107,JU,20 - 29,male,4,0,0
202107,JU,20 - 29,female,3,0,0
202107,JU,20 - 29,unknown,0,0,0
202107,JU,30 - 39,male,6,0,0
202107,JU,30 - 39,female,4,0,0
202107,JU,30 - 39,unknown,0,0,0
202107,JU,40 - 49,male,12,0,0
202107,JU,40 - 49,female,8,0,0
202107,JU,40 - 49,unknown,0,0,0
202107,JU,50 - 59,male,5,0,0
202107,JU,50 - 59,female,3,0,0
202107,JU,50 - 59,unknown,0,0,0
202107,JU,60 - 69,male,2,0,0
202107,JU,60 - 69,female,2,0,0
202107,JU,60 - 69,unknown,0,0,0
202107,JU,70 - 79,male,5,0,0
202107,JU,70 - 79,female,4,0,0
202107,JU,70 - 79,unknown,0,0,0
202107,JU,80+,male,3,1,0
202107,JU,80+,female,1,0,0
202107,JU,80+,unknown,0,0,0
202107,JU,unknown,male,0,0,0
202107,JU,unknown,female,0,0,0
202107,JU,unknown,unknown,0,0,0
202107,LU,0 - 9,male,0,0,0
202107,LU,0 - 9,female,0,0,0
202107,LU,0 - 9,unknown,0,0,0
202107,LU,10 - 19,male,9,0,0
202107,LU,10 - 19,female,10,0,0
202107,LU,10 - 19,unknown,0,0,0
202107,LU,20 - 29,male,21,0,0
202107,LU,20 - 29,female,25,0,0
202107,LU,20 - 29,unknown,0,0,0
202107,LU,30 - 39,male,14,0,0
202107,LU,30 - 39,female,24,0,0
202107,LU,30 - 39,unknown,0,0,0
202107,LU,40 - 49,male,17,0,0
202107,LU,40 - 49,female,23,1,0
202107,LU,40 - 49,unknown,0,0,0
202107,LU,50 - 59,male,17,0,0
202107,LU,50 - 59,female,20,0,0
202107,LU,50 - 59,unknown,0,0,0
202107,LU,60 - 69,male,13,1,0
202107,LU,60 - 69,female,5,0,0
202107,LU,60 - 69,unknown,0,0,0
202107,LU,70 - 79,male,6,1,0
202107,LU,70 - 79,female,3,0,1
202107,LU,70 - 79,unknown,0,0,0
202107,LU,80+,male,3,2,0
202107,LU,80+,female,8,5,1
202107,LU,80+,unknown,0,0,0
202107,LU,unknown,male,0,0,0
202107,LU,unknown,female,0,0,0
202107,LU,unknown,unknown,0,0,0
202107,NE,0 - 9,male,9,0,0
202107,NE,0 - 9,female,4,0,0
202107,NE,0 - 9,unknown,0,0,0
202107,NE,10 - 19,male,26,0,0
202107,NE,10 - 19,female,15,0,0
202107,NE,10 - 19,unknown,0,0,0
202107,NE,20 - 29,male,22,0,0
202107,NE,20 - 29,female,21,0,0
202107,NE,20 - 29,unknown,0,0,0
202107,NE,30 - 39,male,23,0,0
202107,NE,30 - 39,female,25,0,0
202107,NE,30 - 39,unknown,0,0,0
202107,NE,40 - 49,male,19,0,0
202107,NE,40 - 49,female,23,0,0
202107,NE,40 - 49,unknown,0,0,0
202107,NE,50 - 59,male,17,2,0
202107,NE,50 - 59,female,23,2,0
202107,NE,50 - 59,unknown,0,0,0
202107,NE,60 - 69,male,19,3,1
202107,NE,60 - 69,female,20,1,0
202107,NE,60 - 69,unknown,0,0,0
202107,NE,70 - 79,male,12,3,1
202107,NE,70 - 79,female,16,0,1
202107,NE,70 - 79,unknown,0,0,0
202107,NE,80+,male,11,4,2
202107,NE,80+,female,24,8,5
202107,NE,80+,unknown,0,0,0
202107,NE,unknown,male,0,0,0
202107,NE,unknown,female,0,0,0
202107,NE,unknown,unknown,0,0,0
202107,NW,0 - 9,male,0,0,0
202107,NW,0 - 9,female,0,0,0
202107,NW,0 - 9,unknown,0,0,0
202107,NW,10 - 19,male,3,0,0
202107,NW,10 - 19,female,1,0,0
202107,NW,10 - 19,unknown,0,0,0
202107,NW,20 - 29,male,1,0,0
202107,NW,20 - 29,female,3,0,0
202107,NW,20 - 29,unknown,0,0,0
202107,NW,30 - 39,male,3,0,0
202107,NW,30 - 39,female,7,0,0
202107,NW,30 - 39,unknown,0,0,0
202107,NW,40 - 49,male,0,0,0
202107,NW,40 - 49,female,1,0,0
202107,NW,40 - 49,unknown,0,0,0
202107,NW,50 - 59,male,2,0,0
202107,NW,50 - 59,female,3,0,0
202107,NW,50 - 59,unknown,0,0,0
202107,NW,60 - 69,male,0,0,0
202107,NW,60 - 69,female,3,0,0
202107,NW,60 - 69,unknown,0,0,0
202107,NW,70 - 79,male,1,0,0
202107,NW,70 - 79,female,0,0,0
202107,NW,70 - 79,unknown,0,0,0
202107,NW,80+,male,0,0,0
202107,NW,80+,female,5,2,0
202107,NW,80+,unknown,0,0,0
202107,NW,unknown,male,0,0,0
202107,NW,unknown,female,0,0,0
202107,NW,unknown,unknown,0,0,0
202107,OW,0 - 9,male,0,0,0
202107,OW,0 - 9,female,0,0,0
202107,OW,0 - 9,unknown,0,0,0
202107,OW,10 - 19,male,3,0,0
202107,OW,10 - 19,female,0,0,0
202107,OW,10 - 19,unknown,0,0,0
202107,OW,20 - 29,male,6,0,0
202107,OW,20 - 29,female,4,0,0
202107,OW,20 - 29,unknown,0,0,0
202107,OW,30 - 39,male,3,0,0
202107,OW,30 - 39,female,4,0,0
202107,OW,30 - 39,unknown,0,0,0
202107,OW,40 - 49,male,2,0,0
202107,OW,40 - 49,female,5,0,0
202107,OW,40 - 49,unknown,0,0,0
202107,OW,50 - 59,male,4,1,0
202107,OW,50 - 59,female,3,0,0
202107,OW,50 - 59,unknown,0,0,0
202107,OW,60 - 69,male,1,0,0
202107,OW,60 - 69,female,3,0,0
202107,OW,60 - 69,unknown,0,0,0
202107,OW,70 - 79,male,3,1,0
202107,OW,70 - 79,female,1,0,0
202107,OW,70 - 79,unknown,0,0,0
202107,OW,80+,male,2,1,1
202107,OW,80+,female,2,1,0
202107,OW,80+,unknown,0,0,0
202107,OW,unknown,male,0,0,0
202107,OW,unknown,female,0,0,0
202107,OW,unknown,unknown,0,0,0
202107,SG,0 - 9,male,4,0,0
202107,SG,0 - 9,female,4,0,0
202107,SG,0 - 9,unknown,0,0,0
202107,SG,10 - 19,male,19,0,0
202107,SG,10 - 19,female,19,0,0
202107,SG,10 - 19,unknown,0,0,0
202107,SG,20 - 29,male,26,0,0
202107,SG,20 - 29,female,20,0,0
202107,SG,20 - 29,unknown,0,0,0
202107,SG,30 - 39,male,22,0,0
202107,SG,30 - 39,female,28,0,0
202107,SG,30 - 39,unknown,0,0,0
202107,SG,40 - 49,male,20,2,0
202107,SG,40 - 49,female,34,0,0
