sex,nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_phase6,timeframe_28d,timeframe_14d
male,all,BS,202202,8934,2131,6803,252173,23.9,1.5,7.1,0.464,46.400000000000006,95621,9343.14,263721.36,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,1160,1213.13,14.9,0.7000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,FL,202202,870,297,573,40401,34.1,-2,9.4,0.501,50.1,19368,4491.95,208596.65,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,138,712.52,18.9,1.9000000000000057,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,FR,202202,10242,4684,5558,250573,45.7,0.30000000000000426,15.1,0.459,45.9,162985,6284.01,153739.91,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,-276,-169.34,-2.6,1.0999999999999943,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,GE,202202,22065,9701,12364,610928,44,2,12.7,0.454,45.4,245320,8994.37,249033.1,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,181,73.78,0.8,0.29999999999999716,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,GL,202202,1275,350,925,33519,27.5,-6.5,12.6,0.448,44.800000000000004,20625,6181.82,162516.36,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,386,1871.52,43.4,-0.6999999999999957,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,GR,202202,14127,3433,10694,254903,24.3,-12.599999999999998,10.4,0.46,46,100289,14086.29,254168.45,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,1842,1836.69,15,-2.6000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,JU,202202,2020,1096,924,45051,54.3,0.5999999999999943,20.6,0.446,44.6,36474,5538.19,123515.38,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,-460,-1261.17,-18.5,0.30000000000000426,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,LU,202202,11464,4820,6644,277594,42,6.200000000000003,14.6,0.468,46.800000000000004,207582,5522.64,133727.39,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,1930,929.76,20.2,1.1000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,NE,202202,6804,2926,3878,137538,43,3.299999999999997,14.3,0.446,44.6,86184,7894.74,159586.47,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,1314,1524.65,23.9,-0.29999999999999716,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,NW,202202,1110,450,660,43149,40.5,1.7999999999999972,10.5,0.482,48.199999999999996,22298,4978.02,193510.63,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,133,596.46,13.6,0.7999999999999972,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,OW,202202,847,376,471,27766,44.4,4.399999999999999,17.1,0.443,44.3,19268,4395.89,144104.21,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,-14,-72.66,-1.6,-2.500000000000007,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,SG,202202,10204,4143,6061,321613,40.6,0.7000000000000028,17.4,0.447,44.7,258108,3953.38,124604.04,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,971,376.2,10.5,0.9000000000000057,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,SH,202202,2131,835,1296,58086,39.2,4.100000000000001,13.3,0.464,46.400000000000006,41162,5177.11,141115.59,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,248,602.5,13.2,0.7000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,SO,202202,11544,2890,8654,289169,25,2.3999999999999986,8.8,0.485,48.5,138626,8327.44,208596.51,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,1448,1044.53,14.3,1.1000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,SZ,202202,3723,1583,2140,121241,42.5,-0.5,15.5,0.469,46.9,83109,4479.66,145881.91,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,654,786.92,21.3,-0.6000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,TG,202202,7122,2731,4391,192053,38.3,4,15.7,0.476,47.599999999999994,142527,4996.95,134748.5,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,1143,801.96,19.1,3.5999999999999943,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,TI,202202,13278,5855,7423,278938,44.1,-2.1000000000000014,14.6,0.467,46.7,170830,7772.64,163283.97,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,803,470.06,6.4,0.3999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,UR,202202,2534,381,2153,63609,15,-1.3000000000000007,6.6,0.419,41.9,18768,13501.71,338922.63,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,549,2925.2,27.7,1.8999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,VD,202202,28540,14125,14415,758923,49.5,-1.1000000000000014,13.7,0.457,45.7,400217,7131.13,189627.88,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,661,165.16,2.4,0.8000000000000043,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,VS,202202,11215,5696,5519,291554,50.8,1.7999999999999972,15.4,0.454,45.4,172955,6484.35,168572.17,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,-1785,-1032.06,-13.7,-0.6000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,ZG,202202,3733,1507,2226,143804,40.4,3.299999999999997,8.7,0.455,45.5,65227,5723.09,220466.98,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,367,562.65,10.9,-2.8999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,ZH,202202,44444,16946,27498,1318564,38.1,1.8999999999999986,11.6,0.464,46.400000000000006,774299,5739.9,170291.32,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,2817,363.81,6.8,-0.09999999999999432,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,AG,202202,16358,6391,9967,520438,39.1,3.3000000000000043,12.2,0.518,51.800000000000004,345258,4737.91,150738.87,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,626,181.32,4,-1.6999999999999957,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,AI,202202,327,155,172,14013,47.4,7.399999999999999,14.6,0.543,54.300000000000004,7932,4122.54,176664.15,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,7,88.25,2.2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,AR,202202,1080,379,701,37907,35.1,2.5,15.9,0.505,50.5,27426,3937.87,138215.56,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,154,561.51,16.6,-2.700000000000003,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,BE,202202,40824,10434,30390,935313,25.6,1.1000000000000014,10.1,0.553,55.300000000000004,530832,7690.57,176197.55,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,3218,606.22,8.6,-0.6000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,BL,202202,12567,2756,9811,341872,21.9,3.1999999999999993,7.6,0.527,52.7,148202,8479.64,230679.75,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,317,213.89,2.6,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,BS,202202,10306,2194,8112,279887,21.3,1.1000000000000014,6.8,0.535,53.5,101114,10192.46,276803.41,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,1197,1183.82,13.1,-0.10000000000000142,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,FL,202202,866,291,575,51697,33.6,0.3999999999999986,7.8,0.499,49.9,19687,4398.84,262594.61,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,79,401.28,10,-1.9000000000000057,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,FR,202202,12016,5199,6817,275444,43.3,2.299999999999997,15,0.538,53.800000000000004,162511,7393.96,169492.53,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,-952,-585.81,-7.3,-1.3999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,GE,202202,26498,11178,15320,696483,42.2,1.2000000000000028,12.5,0.545,54.50000000000001,261023,10151.6,266828.21,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,-74,-28.35,-0.3,-0.29999999999999716,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,GL,202202,1565,425,1140,35967,27.2,-5.599999999999998,12.9,0.55,55.00000000000001,20226,7737.57,177825.57,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,506,2501.73,47.8,0.8000000000000043,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,GR,202202,16533,3344,13189,246098,20.2,-12.400000000000002,10.4,0.538,53.800000000000004,99807,16564.97,246573.89,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,3570,3576.9,27.5,2.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,JU,202202,2510,1181,1329,55436,47.1,0.8000000000000043,19.2,0.554,55.400000000000006,37235,6740.97,148881.43,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,-612,-1643.61,-19.6,-0.29999999999999716,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,LU,202202,12916,4951,7965,304811,38.3,5.599999999999994,14,0.527,52.7,208765,6186.86,146006.75,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,1700,814.31,15.2,-1.1000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,NE,202202,8451,3368,5083,157595,39.9,2.299999999999997,14.1,0.554,55.400000000000006,89710,9420.35,175671.61,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,1730,1928.43,25.7,0.3999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,NW,202202,1193,422,771,47263,35.4,-1.6000000000000014,10,0.518,51.800000000000004,21222,5621.52,222707.57,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,108,508.9,10,-0.7999999999999972,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,OW,202202,1064,372,692,32890,35,2.200000000000003,14.7,0.556,55.60000000000001,18840,5647.56,174575.37,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,86,456.48,8.8,2.4000000000000057,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,SG,202202,12557,4273,8284,375747,34,0.5,15.7,0.55,55.00000000000001,256396,4897.5,146549.48,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,713,278.08,6,-1.1999999999999957,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,SH,202202,2457,834,1623,61888,33.9,2,12.9,0.535,53.5,41945,5857.67,147545.6,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,219,522.11,9.8,-0.8000000000000043,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,SO,202202,12239,2952,9287,298884,24.1,3.200000000000003,8.6,0.514,51.4,138836,8815.44,215278.46,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,1025,738.28,9.1,-1.2000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,SZ,202202,4184,1588,2596,124839,38,-2.1000000000000014,15.4,0.527,52.7,79048,5292.99,157928.09,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,808,1022.17,23.9,0.3999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,TG,202202,7821,2448,5373,217475,31.3,3.6000000000000014,14.1,0.523,52.300000000000004,140382,5571.23,154916.58,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,229,163.13,3,-3.6000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,TI,202202,15122,6186,8936,315080,40.9,-1.8000000000000043,13.5,0.532,53.2,180156,8393.84,174892.87,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,679,376.9,4.7,-0.3999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,UR,202202,3508,384,3124,77918,10.9,-0.29999999999999893,5.5,0.581,58.099999999999994,18051,19433.83,431654.76,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,533,2952.75,17.9,-1.9000000000000057,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,VD,202202,33845,15792,18053,844703,46.7,-0.5999999999999943,13.6,0.542,54.2,414545,8164.37,203766.3,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,-265,-63.93,-0.8,-0.8000000000000043,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,VS,202202,13400,6195,7205,307532,46.2,0.30000000000000426,15.8,0.542,54.2,175548,7633.24,175184,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,-1838,-1047.01,-12.1,0.29999999999999716,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,ZG,202202,3804,1453,2351,141126,38.2,4.900000000000006,8.7,0.464,46.400000000000006,63567,5984.24,222011.42,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,285,448.35,8.1,-4.199999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,ZH,202202,49249,17465,31784,1410388,35.5,2.700000000000003,11.1,0.514,51.4,779124,6321.07,181022.28,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,2024,259.78,4.3,-1.3000000000000043,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,AG,202202,107,2,105,571,1.9,-0.10000000000000009,4.2,0.003,0.3,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,56,NA,109.8,0.09999999999999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,AI,202202,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,AR,202202,3,0,3,16,0,NA,18.8,0.001,0.1,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,3,NA,NA,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,BE,202202,102,4,98,1414,3.9,0.2999999999999998,3.9,0.001,0.1,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,18,NA,21.4,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,BL,202202,32,0,32,705,0,0,0.6,0.001,0.1,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,2,NA,6.7,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,BS,202202,32,0,32,2419,0,0,1.4,0.002,0.2,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,-80,NA,-71.4,-0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,FL,202202,0,0,NA,5,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,FR,202202,67,1,66,141,1.5,1.5,4.3,0.003,0.3,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,63,NA,1575,0.3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,GE,202202,31,5,26,496,16.1,-7,5,0.001,0.1,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,5,NA,19.2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,GL,202202,3,0,3,55,0,-100,14.5,0.001,0.1,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,-3,NA,-50,-0.19999999999999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,GR,202202,55,15,40,188,27.3,-17.099999999999998,16,0.002,0.2,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,37,NA,205.6,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,JU,202202,0,0,NA,19,NA,NA,5.3,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,LU,202202,115,0,115,1228,0,-1.8,0.7,0.005,0.5,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,2,NA,1.8,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,NE,202202,6,0,6,241,0,0,0.4,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,0,NA,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,NW,202202,1,0,1,23,0,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,1,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,OW,202202,1,0,1,8,0,0,0,0.001,0.1,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,0,NA,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,SG,202202,72,0,72,322,0,-11.1,6.5,0.003,0.3,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,63,NA,700,0.3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,SH,202202,2,0,2,23,0,0,8.7,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,0,NA,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,SO,202202,17,1,16,515,5.9,5.9,1.9,0.001,0.1,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,8,NA,88.9,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,SZ,202202,25,0,25,101,0,0,5.9,0.003,0.3,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,14,NA,127.3,0.09999999999999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,TG,202202,21,1,20,163,4.8,4.8,5.5,0.001,0.1,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,15,NA,250,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,TI,202202,46,0,46,768,0,-4.3,0.9,0.002,0.2,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,23,NA,100,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,UR,202202,1,0,1,8,0,NA,12.5,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,1,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,VD,202202,60,5,55,1708,8.3,-10.599999999999998,4.2,0.001,0.1,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,23,NA,62.2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,VS,202202,107,1,106,753,0.9,-24.1,2,0.004,0.4,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,79,NA,282.1,0.30000000000000004,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,ZG,202202,661,4,657,804,0.6,0.6,0.5,0.081,8.1,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,588,NA,805.5,7.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,ZH,202202,2062,14,2048,9818,0.7,-1.7,0.9,0.022,2.1999999999999997,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-02,1321,NA,178.3,1.3999999999999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,AG,202203,18135,9083,9052,511923,50.1,8.899999999999999,13.9,0.475,47.5,348814,5199.05,146761.02,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-03,3007,862.07,19.9,-0.3999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,AI,202203,306,163,143,12978,53.3,4.199999999999996,16.7,0.486,48.6,8361,3659.85,155220.67,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-03,31,370.77,11.3,2.8999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,AR,202203,1199,598,601,35538,49.9,10,18.4,0.468,46.800000000000004,27883,4300.11,127454,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-03,145,520.03,13.8,-2.499999999999993,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,BE,202203,38643,13197,25446,849565,34.2,3.200000000000003,12,0.444,44.4,512300,7543.04,165833.5,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-03,5782,1128.63,17.6,-0.10000000000000142,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,BL,202203,15139,3815,11324,322987,25.2,1.5999999999999979,9.1,0.466,46.6,142767,10603.99,226233.65,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-03,3870,2710.71,34.3,-0.5999999999999943,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,BS,202203,10340,2808,7532,262513,27.2,3.3000000000000007,7.9,0.457,45.7,95621,10813.52,274534.88,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-03,1406,1470.38,15.7,-0.7000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,FL,202203,1080,421,659,41481,39,4.899999999999999,10.2,0.487,48.699999999999996,19368,5576.21,214172.86,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-03,210,1084.26,24.1,-1.4000000000000057,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,FR,202203,11181,5913,5268,261754,52.9,7.199999999999996,16.7,0.461,46.1,162985,6860.14,160600.06,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-03,939,576.13,9.2,0.20000000000000284,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,GE,202203,22538,10822,11716,633466,48,4,14,0.456,45.6,245320,9187.18,258220.28,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-03,473,192.81,2.1,0.20000000000000284,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,GL,202203,1624,502,1122,35143,30.9,3.3999999999999986,13.5,0.436,43.6,20625,7873.94,170390.3,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-03,349,1692.12,27.4,-1.2000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,GR,202203,7242,2828,4414,262145,39,14.7,11.2,0.404,40.400000000000006,100289,7221.13,261389.58,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-03,-6885,-6865.16,-48.7,-5.599999999999994,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,JU,202203,1803,979,824,46854,54.3,0,21.9,0.441,44.1,36474,4943.25,128458.63,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-03,-217,-594.94,-10.7,-0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,LU,202203,12939,6097,6842,290533,47.1,5.100000000000001,16.1,0.469,46.9,207582,6233.2,139960.59,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-03,1475,710.56,12.9,0.09999999999999432,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,NE,202203,7644,3711,3933,145182,48.5,5.5,16.1,0.456,45.6,86184,8869.4,168455.86,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-03,840,974.66,12.3,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,NW,202203,1180,595,585,44329,50.4,9.899999999999999,11.6,0.471,47.099999999999994,22298,5291.95,198802.58,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2022-03,70,313.93,6.3,-1.1000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
